"country","year","iso","old_dep","youth_dep","tot_dep","cc","adj_factor","qamys_piaac","wic_mys","highLS","prop_19","prop_20_64","prop_65","illiterate_prop","qamys_dhs_full","qamys_dhs_part","edu_exp_","tp_","hlo","qamys","adj_fact_dhs","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","fit1","lwr1","upr1","adj_fit","adj_lwr1","adj_upr1","qamys_pred","plot"
"Democratic Republic of the Congo",2010,180,0.06,0.89,0.95,"Democratic Republic of the Congo",NA,NA,6.35,0.193,0.564789286515628,0.405625378442094,0.0295853350422779,0.24982811,NA,NA,0.0184621,NA,340.17,NA,NA,0,0,0,0,0,0,0,0,1,0,3.54137044621073,3.46714009543546,3.61719004484578,0.557696133261532,0.546006314241804,0.569636227534768,3.54137044621073,3
"Democratic Republic of the Congo",2015,180,0.06,0.92,0.97,"Democratic Republic of the Congo",0.6141484792,NA,6.74,0.217,0.566317919697204,0.403504880795206,0.0301771995075896,0.22957321,5.17420093726,4.58449971464,0.0191469,NA,385.15424,4.139360749808,0.6141484792,0,0,0,0,0,0,0,0,0,1,3.99402308605275,3.91561930521692,4.07399677253316,0.592585027604265,0.58095241917165,0.604450559723021,4.139360749808,3
"Denmark",1970,208,0.19,0.36,0.55,"Denmark",0.95695056251307,10.0384114007621,10.49,0.399,0.30851603220638,0.568519682803659,0.122964284989961,0.016087557,NA,NA,0.063356,19.63656,477.79999,10.0384114007621,0.95695056251307,1,0,0,0,0,0,0,0,0,0,10.8310589970174,10.396731613276,11.283530570999,1.03251277378621,0.991108828720303,1.07564638427064,10.0384114007621,1
"Denmark",1975,208,0.21,0.35,0.56,"Denmark",0.96287467178442,10.3701602151182,10.77,0.468,0.298952983010668,0.566910312129593,0.134136704859739,0.011971706,NA,NA,0.059313,21.04069,472.51001,10.3701602151182,0.96287467178442,0,1,0,0,0,0,0,0,0,0,11.0913392555638,10.6426172527432,11.558980611682,1.02983651397993,0.988172446865667,1.07325725270956,10.3701602151182,1
"Denmark",1980,208,0.22,0.32,0.54,"Denmark",0.972151754696062,10.7131123367506,11.02,0.529,0.285521924945846,0.570126651445075,0.144351423609078,0.0079552633,NA,NA,0.0591093,21.2932,493.48001,10.7131123367506,0.972151754696062,0,0,1,0,0,0,0,0,0,0,11.3905515494326,10.9294618632053,11.8710935839462,1.03362536746212,0.991784198113002,1.07723172268115,10.7131123367506,1
"Denmark",1985,208,0.23,0.28,0.5,"Denmark",0.981547152939769,11.0424054705724,11.25,0.581,0.260696128275323,0.588111067657411,0.151192804067266,0.0053177327,NA,NA,0.0602245,11.59347,464.625,11.0424054705724,0.981547152939769,0,0,0,1,0,0,0,0,0,0,11.2410438990569,10.77067915504,11.7319498725756,0.999203902138391,0.957393702670223,1.04283998867339,11.0424054705724,1
"Denmark",1990,208,0.23,0.25,0.48,"Denmark",0.989028146895065,11.3441528448864,11.47,0.631,0.241674447556801,0.602065826330532,0.156259726112667,0.0037593016,NA,NA,0.0694688,10.62926,421.02499,11.3441528448864,0.989028146895065,0,0,0,0,1,0,0,0,0,0,11.2270132384225,10.7450821830286,11.7305595349282,0.978815452347208,0.936798795381747,1.0227166115892,11.3441528448864,1
"Denmark",1995,208,0.23,0.26,0.48,"Denmark",0.996047805317902,11.6338383661131,11.68,0.675,0.235114270427272,0.612111136589467,0.152774592983261,0.0029987678,NA,NA,0.0784847,9.958966,486.10333,11.6338383661131,0.996047805317902,0,0,0,0,0,1,0,0,0,0,11.3578536308694,11.1355442784981,11.5846011541029,0.972418975245669,0.953385640282376,0.991832290591002,11.6338383661131,1
"Denmark",2000,208,0.22,0.28,0.5,"Denmark",1.00539693877716,11.9240076938971,11.86,0.71,0.237108767723688,0.614227649890427,0.148663582385885,0.0025392306,NA,NA,0.0816848,10.02759,531.87,11.9240076938971,1.00539693877716,0,0,0,0,0,0,1,0,0,0,11.9720522537304,11.740077843636,12.2086102899008,1.00944791346799,0.989888519699497,1.0293937849832,11.9240076938971,1
"Denmark",2005,208,0.23,0.28,0.51,"Denmark",1.00879196933074,12.1357673910488,12.03,0.739,0.244384562854137,0.604141673280301,0.151473763865562,0.002239619,NA,NA,0.0650039,13.6207,525.59,12.1357673910488,1.00879196933074,0,0,0,0,0,0,0,1,0,0,12.2117479530343,11.9732664346371,12.4549795064304,1.01510789302031,0.995283992904167,1.03532664226354,12.1357673910488,1
"Denmark",2010,208,0.25,0.27,0.53,"Denmark",1.01617957002105,12.3160963886551,12.12,0.753,0.243239834981715,0.590138536093246,0.166621628925039,0.002075292,NA,NA,0.080823,10.73738,527,12.3160963886551,1.01617957002105,0,0,0,0,0,0,0,0,1,0,12.4202881198745,12.1533894520814,12.6930481071908,1.0247762475144,1.00275490528725,1.04728119696294,12.3160963886551,1
"Denmark",2015,208,0.3,0.26,0.56,"Denmark",1.03157340656577,12.9978249227287,12.6,0.785,0.231779348170024,0.577734416200823,0.190486235629153,0.002007187,NA,NA,0.0516187,11.95111,534.18,12.9978249227287,1.03157340656577,0,0,0,0,0,0,0,0,0,1,13.2393876711865,12.8606026434376,13.6293291043719,1.05074505326877,1.02068274947917,1.08169278606126,12.9978249227287,1
