"country","year","iso","cc","hlo_mean","edu_exp_","tp_","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","region","fit1","lwr1","upr1","fit2","lwr2","upr2","fit3","lwr3","upr3","fit4","lwr4","upr4","fit5","lwr5","upr5","hlo"
"Gabon",1985,266,"Gabon",NA,0.0259618,46.73009,0,0,0,1,0,0,0,0,0,0,"Middle Africa",320.115428724218,275.353880307741,364.876977140694,287.951879473499,221.165167988343,354.738590958654,354.396419178383,320.385952773542,388.406885583224,331.510857915073,261.554178765584,401.467537064561,334.589670721483,296.36298985262,372.816351590346,219.3
"Gabon",1990,266,"Gabon",NA,0.0280552,43.91468,0,0,0,0,1,0,0,0,0,0,"Middle Africa",313.14979818728,270.769016094213,355.530580280346,278.128762068259,212.096088801134,344.161435335383,336.967576103134,310.129600042847,363.805552163421,339.200149230072,269.114975791868,409.285322668277,342.518929792809,304.098337209925,380.939522375694,219.3
"Gabon",1995,266,"Gabon",NA,0.0325045,52.68489,0,0,0,0,0,1,0,0,0,0,"Middle Africa",326.527144057841,286.737252939061,366.31703517662,310.708902853292,245.620526160343,375.797279546241,308.381450934388,284.655174318294,332.107727550482,313.590221991786,243.521769480296,383.658674503277,320.035476711764,281.72661326676,358.344340156769,351.95999
"Gabon",2000,266,"Gabon",NA,0.0382709,42.6286,0,0,0,0,0,0,1,0,0,0,"Middle Africa",335.198131679578,294.506140125012,375.890123234143,316.488038663125,250.947697456581,382.028379869669,343.333130461861,325.639630262722,361.026630661,341.313864671746,271.022902128448,411.604827215045,348.012059831486,309.238389679012,386.785729983961,303.46768
"Gabon",2005,266,"Gabon",324.76,0.0245285,49.1804,0,0,0,0,0,0,0,1,0,0,"Middle Africa",325.288031151914,287.066687116119,363.509375187709,324.760000000002,260.791869663329,388.728130336675,307.060312785636,287.08342190993,327.037203661341,324.760000000001,254.838529113617,394.681470886384,327.767201209454,289.625211936371,365.909190482537,324.76
"Gabon",2010,266,"Gabon",NA,0.0241265,24.53098,0,0,0,0,0,0,0,0,1,0,"Middle Africa",381.267379238688,338.513712314195,424.021046163181,337.574167113203,268.084824197294,407.063510029112,418.998968659239,403.255230446161,434.742706872317,394.910543549192,321.480806936172,468.340280162211,393.404521138993,351.212739585149,435.596302692837,320.315
"Gabon",2015,266,"Gabon",NA,0.0315227,46.21739,0,0,0,0,0,0,0,0,0,1,"Middle Africa",344.635897335566,304.777785442385,384.494009228747,335.034099843348,270.200393375465,399.867806311231,328.215928980922,305.474491461285,350.957366500559,332.128659188121,262.123530811784,402.133787564458,337.08027964661,298.752524117538,375.408035175682,385.15424
"Gambia",1970,270,"Gambia",NA,0.0276738,27.5177,1,0,0,0,0,0,0,0,0,0,"Western Africa",303.42961157954,264.938252593948,341.920970565132,227.041428375535,156.586422696037,297.496434055034,441.361160129577,405.034694474212,477.687625784942,295.465528422475,224.655059014586,366.275997830365,321.463493667432,296.555798490745,346.37118884412,485.35001
"Gambia",1975,270,"Gambia",NA,0.0446975,26.04348,0,1,0,0,0,0,0,0,0,0,"Western Africa",306.908872131161,269.048793424251,344.768950838071,228.760468919452,158.242964321132,299.277973517772,443.130453580627,408.192911800324,478.06799536093,297.085779192457,225.393589499469,368.777968885445,328.833913525257,303.475226588249,354.192600462264,485.35001
"Gambia",1980,270,"Gambia",NA,0.0380244,24.96442,0,0,1,0,0,0,0,0,0,0,"Western Africa",302.892970503855,266.735569003484,339.050372004227,226.978939705134,157.056775594887,296.901103815381,430.260039989535,395.322236474101,465.197843504969,301.162107100543,229.66163225642,372.662581944665,330.362402381106,304.836460625995,355.888344136217,485.35001
"Gambia",1985,270,"Gambia",NA,0.0358466,26.70296,0,0,0,1,0,0,0,0,0,0,"Western Africa",309.797594610319,274.870077919447,344.725111301191,237.562706053526,168.77588321756,306.349528889493,447.326117736116,416.392279938092,478.25995553414,296.547609957938,225.363547390471,367.731672525406,325.287163831834,300.294908652793,350.279419010875,219.3
"Gambia",1990,270,"Gambia",NA,0.025921,31.54771,0,0,0,0,1,0,0,0,0,0,"Western Africa",283.272985743184,253.191400673978,313.354570812389,227.071792996074,160.773587949745,293.369998042403,393.960151181179,369.435747856349,418.48455450601,284.271109949418,213.883122462443,354.659097436392,310.364778044171,286.411523413067,334.318032675275,219.3
"Gambia",1995,270,"Gambia",NA,0.0222832,32.80182,0,0,0,0,0,1,0,0,0,0,"Western Africa",311.319823762227,284.709352531982,337.930294992472,263.9029199967,198.287751106102,329.518088887297,399.688082011464,380.4305368279,418.945627195027,281.254625087065,211.032697111859,351.476553062272,306.286072320702,282.417713670892,330.154430970512,279.42499
"Gambia",2000,270,"Gambia",267.32,0.0089829,38.40899,0,0,0,0,0,0,1,0,0,0,"Western Africa",281.249863610077,256.072514244227,306.427212975926,267.319999999997,203.351869663323,331.288130336672,361.418215319017,341.550873449398,381.285557188637,267.319999999999,197.398529113614,337.241470886384,288.649054431013,264.507234860907,312.79087400112,267.32
"Gambia",2005,270,"Gambia",NA,0.0205138,36.14099,0,0,0,0,0,0,0,1,0,0,"Western Africa",296.460498598741,271.88523052632,321.035766671163,274.292616686935,209.449361479262,339.135871894608,367.067724156269,350.496713076784,383.638735235753,272.027095109127,201.970609868,342.083580350255,297.025871420949,273.618172815866,320.433570026033,292.46832
"Gambia",2010,270,"Gambia",NA,0.0249004,37.95646,0,0,0,0,0,0,0,0,1,0,"Western Africa",295.3997062907,270.566561926207,320.232850655194,276.422951960688,211.387455964758,341.458447956618,357.054784695569,338.754398064746,375.355171326391,266.202214317678,196.054531972965,336.349896662391,293.071987730547,270.097986986143,316.045988474952,293.06
"Gambia",2015,270,"Gambia",NA,0.0220916,37.31897,0,0,0,0,0,0,0,0,0,1,"Western Africa",305.480870215672,279.870795250704,331.090945180639,284.010204853154,218.910529112316,349.109880593993,368.847667916689,349.007623557481,388.687712275896,268.439200996634,198.363712537314,338.514689455954,294.20404801936,271.034981143062,317.373114895658,385.15424
"Georgia",1970,268,"Georgia",NA,0.0299166,27.5038,1,0,0,0,0,0,0,0,0,0,"Western Asia",381.591063766243,351.949411229032,411.232716303454,380.428445586817,337.556075624014,423.30081554962,441.532193930217,405.261049863054,477.803337997381,388.483348564114,344.658433445236,432.308263682993,390.693270050092,374.845610792729,406.540929307456,451.32297
"Georgia",1975,268,"Georgia",NA,0.0352167,23.22307,0,1,0,0,0,0,0,0,0,0,"Western Asia",388.568242150571,359.85171221854,417.284772082602,385.30909227637,343.309513959736,427.308670593005,455.699636770242,420.655597261364,490.743676279119,399.854816553368,357.220747287262,442.488885819473,403.177236260096,388.820120315643,417.534352204548,456.27927
"Georgia",1980,268,"Georgia",NA,0.0421083,19.02101,0,0,1,0,0,0,0,0,0,0,"Western Asia",394.497155041727,365.685249614882,423.309060468572,382.232629752295,340.023709279484,424.441550225107,457.893407835986,422.943828863277,492.842986808694,410.762172758798,368.84623963029,452.678105887305,415.773050487903,402.193158724736,429.352942251069,440.90372
"Georgia",1985,268,"Georgia",NA,0.0390924,17.31092,0,0,0,1,0,0,0,0,0,0,"Western Asia",408.785962538478,382.419805865252,435.152119211704,394.24732685814,353.282171888524,435.212481827756,490.840751610871,459.982224767857,521.699278453885,416.080347393645,374.657351422979,457.503343364311,419.722953087,406.486554411619,432.959351762382,462.42068
"Georgia",1990,268,"Georgia",NA,0.0691566,16.87718,0,0,0,0,1,0,0,0,0,0,"Western Asia",402.950931239143,379.367751030998,426.534111447288,378.481541361423,336.326003106167,420.637079616679,463.749232327446,438.285394130795,489.213070524097,412.77209484257,368.736159865792,456.808029819348,426.954396046102,409.775530730921,444.133261361284,415.59
"Georgia",1995,268,"Georgia",NA,0.0213202,17.05109,0,0,0,0,0,1,0,0,0,0,"Western Asia",423.317575441562,404.486890046901,442.148260836224,423.707685140835,385.08490166185,462.33046861982,472.358176040239,452.358216787239,492.358135293239,419.503881258292,378.468947301357,460.538815215226,416.824487020768,402.638088765448,431.010885276089,446.97665
"Georgia",2000,268,"Georgia",NA,0.0102556,15.20739,0,0,0,0,0,0,1,0,0,0,"Western Asia",410.121717000563,390.932629800578,429.310804200548,429.484446342974,391.024807348716,467.944085337231,468.593067182187,447.870640592921,489.315493771452,426.417829565825,385.339292529003,467.496366602646,419.50422032226,403.51789554628,435.490545098241,464.11499
"Georgia",2005,268,"Georgia",428.57,0.0183815,8.800255,0,0,0,0,0,0,0,1,0,0,"Western Asia",433.649375161578,416.134387301549,451.164363021607,438.608431751829,401.108951531879,476.107911971778,493.189373846055,474.107966056502,512.270781635607,443.408787485755,402.930859763747,483.886715207764,438.228464052125,422.841350152687,453.615577951563,428.57
"Georgia",2010,268,"Georgia",436.96,0.0233977,9.086695,0,0,0,0,0,0,0,0,1,0,"Western Asia",436.090249062988,419.629119286703,452.551378839273,441.192115791476,403.790041839783,478.59418974317,490.265465036308,473.032580819718,507.498349252897,441.836544240521,401.451025294206,482.222063186836,438.478395204253,423.85926057986,453.097529828646,436.96
"Georgia",2015,268,"Georgia",459.68,0.0381726,8.960068,0,0,0,0,0,0,0,0,0,1,"Western Asia",449.04867042345,432.845136306163,465.252204540738,445.409452456695,407.715716683633,483.103188229757,500.537666020088,485.192471943929,515.882860096247,439.964668273725,399.387409797385,480.541926750065,441.801545051193,428.160426401576,455.442663700811,459.68
"Germany",1970,276,"Germany",NA,0.0388837,22.16482,1,0,0,0,0,0,0,0,0,0,"Western Europe",474.604969671502,446.203807245939,503.006132097065,453.756349797798,424.282333877856,483.23036571774,466.607774222031,430.318437070036,502.897111374025,469.087117076098,443.618921385425,494.555312766771,480.534559686775,466.605415849205,494.463703524345,454.10501
"Germany",1975,276,"Germany",352.21,0.0463398,21.17837,0,1,0,0,0,0,0,0,0,0,"Western Europe",474.836741342345,447.649907054735,502.023575629956,457.024953760847,429.288192639483,484.76171488221,465.669328186413,430.727289502719,500.611366870106,470.765716965983,445.353863220199,496.177570711768,484.671208301833,470.835640931283,498.506775672382,352.21
"Germany",1980,276,"Germany",NA,0.0449486,17.85808,0,0,1,0,0,0,0,0,0,0,"Western Europe",476.944980177973,449.730983053511,504.158977302434,455.11950758573,425.904071199012,484.334943972448,463.397606897909,428.390388857189,498.404824938629,480.417010924517,455.529264531231,505.304757317802,493.242414124749,479.993829051345,506.490999198153,404.12332
"Germany",1985,276,"Germany",491.27,0.0378006,15.73365,0,0,0,1,0,0,0,0,0,0,"Western Europe",491.204040468364,466.601126841584,515.806954095145,468.035294460107,441.230647551658,494.839941368555,498.060942204802,467.108493720233,529.013390689372,487.537553757773,462.79447301758,512.280634497965,497.462032562228,484.289819589953,510.634245534502,491.27
"Germany",1990,276,"Germany",492.11,0.0437435,16.42912,0,0,0,0,1,0,0,0,0,0,"Western Europe",477.402428915347,457.224121721976,497.580736108718,456.213475090321,431.083719991036,481.343230189606,464.606928475351,441.433540894289,487.780316056413,484.662257372532,459.893601373322,509.430913371742,496.808693796593,483.693333794498,509.924053798687,492.11
"Germany",1995,276,"Germany",491.59,0.0445248,17.23152,0,0,0,0,0,1,0,0,0,0,"Western Europe",507.446542636428,489.789160060751,525.103925212106,492.412881494094,468.010682426143,516.815080562046,472.630812464499,454.546390982428,490.71523394657,482.262634065212,457.434694603067,507.090573527356,494.827267626748,481.646401348336,508.008133905161,491.59
"Germany",2000,276,"Germany",502.18,0.0297336,14.51584,0,0,0,0,0,0,1,0,0,0,"Western Europe",495.318358297757,478.280911184571,512.355805410944,499.187160010889,474.979123445043,523.395196576735,472.713790339875,455.865022040491,489.562558639258,492.218978975387,467.162909659364,517.27504829141,499.078783263173,485.270524278386,512.88704224796,502.18
"Germany",2005,276,"Germany",522.27,0.0351525,13.64284,0,0,0,0,0,0,0,1,0,0,"Western Europe",506.074766783614,489.815867609408,522.333665957821,506.747762414001,482.870404032804,530.625120795197,471.631822957983,457.156277963857,486.107367952109,493.882732364916,469.016540512325,518.748924217508,502.501304966235,489.114230740232,515.888379192238,522.27
"Germany",2010,276,"Germany",529.12,0.0403672,12.02034,0,0,0,0,0,0,0,0,1,0,"Western Europe",512.753714946284,496.532120106088,528.975309786481,510.003704790904,486.127210384575,533.880199197232,477.530324732629,463.220870648396,491.839778816863,497.708511388218,472.798247294061,522.618775482375,507.880828462132,494.579562747554,521.18209417671,529.12
"Germany",2015,276,"Germany",524.26,0.0480306,12.22405,0,0,0,0,0,0,0,0,0,1,"Western Europe",523.369075471125,506.68011216655,540.058038775699,515.384767978833,491.279564994171,539.489970963496,485.938628071008,470.826854334654,501.050401807363,495.971615109983,470.988422383006,520.954807836959,508.886244969195,495.552979915619,522.219510022771,524.26
"Ghana",1970,288,"Ghana",NA,0.0282976,30.66968,1,0,0,0,0,0,0,0,0,0,"Western Africa",296.648268704449,259.111333714779,334.185203694118,276.275804460682,225.15939005485,327.392218866515,426.839219605549,390.459744695491,463.218694515606,330.533497795254,280.392110236425,380.674885354084,313.185956567552,289.119333454519,337.252579680586,485.35001
"Ghana",1975,288,"Ghana",NA,0.04778,29.28772,0,1,0,0,0,0,0,0,0,0,"Western Africa",300.484105912738,263.488693107535,337.47951871794,277.515908969701,226.997098214265,328.034719725136,428.299727722869,393.158166262355,463.441289183382,331.519992524616,281.983562420362,381.05642262887,320.807225775528,296.130200940014,345.484250611042,485.35001
"Ghana",1980,288,"Ghana",NA,0.0214014,29.27925,0,0,1,0,0,0,0,0,0,0,"Western Africa",289.634739451461,254.39083877763,324.878640125292,278.901397158698,227.982580068702,329.820214248695,409.547847424037,373.722222079406,445.373472768668,335.528898153189,284.840584352316,386.217211954062,315.499516696411,290.759765738626,340.239267654195,485.35001
"Ghana",1985,288,"Ghana",NA,0.0229086,24.90312,0,0,0,1,0,0,0,0,0,0,"Western Africa",310.808182655312,275.127336417503,346.489028893121,291.087015263783,240.108957177611,342.065073349956,455.018938248593,423.58532442523,486.452552071956,347.744598469846,296.697589109326,398.791607830365,327.471405053644,301.524165734126,353.418644373161,219.3
"Ghana",1990,288,"Ghana",NA,0.031965,29.00456,0,0,0,0,1,0,0,0,0,0,"Western Africa",290.233620914887,259.626757875046,320.840483954728,277.438534370917,229.478967580098,325.398101161736,405.989021104075,382.170260829309,429.807781378841,334.714204641613,284.676516107879,384.751893175347,318.366449508291,293.975604034518,342.757294982064,219.3
"Ghana",1995,288,"Ghana",NA,0.0411037,31.268,0,0,0,0,0,1,0,0,0,0,"Western Africa",318.969468397066,292.096823582361,345.842113211771,311.584316712743,264.85545467995,358.313178745536,407.665963047509,389.595837609696,425.736088485322,326.897671002361,277.317347373758,376.477994630964,314.178470672601,290.235050879118,338.121890466083,279.42499
"Ghana",2000,288,"Ghana",NA,0.0644501,32.36083,0,0,0,0,0,0,1,0,0,0,"Western Africa",307.15027804885,279.936700401133,334.363855696567,310.047720296923,263.484076956758,356.611363637087,391.983424858016,373.370308637977,410.596541078055,320.263475515972,270.58370216174,369.943248870204,315.982422396274,290.21725794501,341.747586847538,229.00166
"Ghana",2005,288,"Ghana",308.95,0.0585544,33.10895,0,0,0,0,0,0,0,1,0,0,"Western Africa",311.772481237422,285.982612630718,337.562349844126,319.053429664239,273.485297038817,364.62156228966,382.878172276653,366.902857920275,398.853486633032,319.026840981676,269.497492760871,368.55618920248,312.796500585844,287.87311759524,337.719883576447,308.95
"Ghana",2010,288,"Ghana",336.16,0.0431334,31.44662,0,0,0,0,0,0,0,0,1,0,"Western Africa",313.845396077046,288.39862144902,339.292170705072,326.056570335762,280.48843771034,371.624702961183,387.977332963614,372.246768155089,403.707897772139,326.083159018326,276.553810797521,375.61250723913,314.112385557591,290.129643964507,338.095127150675,336.16
"Ghana",2015,288,"Ghana",NA,0.0415129,28.67443,0,0,0,0,0,0,0,0,0,1,"Western Africa",328.885635527421,302.242541794089,355.528729260752,334.220804776129,287.995678372508,380.44593117975,409.682047691255,393.028547542395,426.335547840116,334.2105872925,284.520395166969,383.90077941803,321.175951305152,296.632565329584,345.71933728072,385.15424
"Greece",1970,300,"Greece",NA,0.0097646,31.25518,1,0,0,0,0,0,0,0,0,0,"Southern Europe",421.432680541177,390.63164344252,452.233717639834,432.11052276006,397.732631552868,466.488413967252,423.253120812642,385.685577335095,460.820664290189,425.054963921246,391.286769466219,458.823158376273,426.239417024215,406.067360551441,446.411473496988,412.34
"Greece",1975,300,"Greece",NA,0.0114285,28.43234,0,1,0,0,0,0,0,0,0,0,"Southern Europe",424.3806086881,393.85372141802,454.907495958179,437.108021637216,403.060789932042,471.155253342391,430.516708559236,393.43816586516,467.595251253312,432.830263609389,400.314726672564,465.345800546215,434.101696903696,415.091746208484,453.111647598907,427.87
"Greece",1980,300,"Greece",NA,0.0133871,24.08635,0,0,1,0,0,0,0,0,0,0,"Southern Europe",429.503665453113,398.92724274244,460.080088163786,434.977195073423,401.418477266252,468.535912880593,433.139916226381,396.528076462434,469.751755990328,444.892072141391,413.950780553053,475.83336372973,446.084441952542,428.488053674794,463.68083023029,480.24084
"Greece",1985,300,"Greece",NA,0.01888,22.59231,0,0,0,1,0,0,0,0,0,0,"Southern Europe",445.253223138072,418.167055719861,472.339390556283,445.372739311125,413.717461025924,477.028017596325,465.495244009082,433.691797006828,497.298691011336,448.310553741131,418.078683350265,478.542424131996,451.177689954079,434.693190476792,467.662189431366,458.84
"Greece",1990,300,"Greece",427.36,0.0199021,18.18069,0,0,0,0,1,0,0,0,0,0,"Southern Europe",441.549953721189,419.771390246655,463.328517195722,436.335537871141,407.728481206589,464.942594535693,455.384537423208,430.477319725664,480.291755120752,460.70044920338,431.408604064405,489.992294342355,463.146175696298,447.372199794964,478.920151597632,427.36
"Greece",1995,300,"Greece",473.86,0.0296014,14.42781,0,0,0,0,0,1,0,0,0,0,"Southern Europe",483.627963664322,464.927541431936,502.328385896707,472.611803776281,445.203981311907,500.019626240655,484.863575228164,465.588433239272,504.138717217056,469.906438200268,441.285406835843,498.527469564693,475.111766249753,460.543030278865,489.680502220641,473.86
"Greece",2000,300,"Greece",504.29,0.0342312,12.37353,0,0,0,0,0,0,1,0,0,0,"Southern Europe",474.464274554343,457.057720359735,491.870828748952,475.628004878521,448.480829185395,502.775180571646,482.818431985881,465.947757951798,499.689106019964,475.048326024626,446.500128857214,503.596523192039,481.524281219678,467.166907520737,495.88165491862,504.29
