"cc","iso","year","prop_19","prop_20_64","prop_65","adj_factor","qamys_piaac","wic_mys","highLS","illiterate_prop","qamys_dhs_full","qamys_dhs_part","qamys","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","fit3","lwr3","upr3","qamys_pred","plot"
"Netherlands",528,1995,0.242996818499263,0.626050800548356,0.130952380952381,1.04417218399934,11.6216364079127,11.13,61.5,0.59975356,NA,NA,11.6216364079127,0,0,0,0,0,1,0,0,0,0,10.5122768113193,10.3364314107859,10.6911137283306,11.6216364079127,1
"Netherlands",528,2000,0.242680587439857,0.621673637535772,0.135645775024372,1.05247531546243,11.9771690899625,11.38,65.6,0.50784612,NA,NA,11.9771690899625,0,0,0,0,0,0,1,0,0,0,10.8977261852336,10.7172651812116,11.0812258538237,11.9771690899625,1
"Netherlands",528,2005,0.24324076283475,0.616282128937917,0.140477108227333,1.05984578808384,12.2942111417726,11.6,69.3,0.44792381,NA,NA,12.2942111417726,0,0,0,0,0,0,0,1,0,0,11.2424453646211,11.0545830645919,11.433500208735,12.2942111417726,1
"Netherlands",528,2010,0.235620252253117,0.609163676511179,0.155216071235704,1.06883620014278,12.6336438856876,11.82,72.7,0.4150584,NA,NA,12.6336438856876,0,0,0,0,0,0,0,0,1,0,11.5837032205523,11.3856024620118,11.7852507804952,12.6336438856876,1
"Netherlands",528,2015,0.227168875638339,0.593629896389881,0.17920122797178,1.0809154898007,13.4249703833247,12.42,76.4,0.4014374,NA,NA,13.4249703833247,0,0,0,0,0,0,0,0,0,1,12.4102247341704,12.1892516771153,12.6352037050616,13.4249703833247,1
"New Caledonia",540,1970,0.47438330170778,0.489563567362429,0.0360531309297913,NA,NA,5.65,18.7,41.646004,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3.36481044574425,3.20682919946227,3.53057448076377,3.36481044574425,1
"New Caledonia",540,1975,0.477726574500768,0.481566820276498,0.0407066052227342,NA,NA,6.32,22.9,8.6996307,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,5.17079571911103,4.95885420911426,5.39179561271125,5.17079571911103,1
"New Caledonia",540,1980,0.473429951690821,0.483781918564527,0.0427881297446515,NA,NA,6.99,27.6,35.945595,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,4.36175034754835,4.15777460948202,4.57573290551897,4.36175034754835,1
"New Caledonia",540,1985,0.454720616570328,0.499036608863199,0.046242774566474,NA,NA,7.74,32.9,6.9193726,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,6.35496731179973,6.10124808038809,6.61923740879492,6.35496731179973,1
"New Caledonia",540,1990,0.430432208407342,0.5198342214328,0.0497335701598579,NA,NA,8.52,38.9,27.903666,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,5.81445799302724,5.54998242905486,6.09153671833078,5.81445799302724,1
"New Caledonia",540,1995,0.395987328405491,0.552270327349525,0.0517423442449842,NA,NA,9.35,45.4,3.8620834,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,7.95135400228543,7.80684314344437,8.0985398717472,7.95135400228543,1
"New Caledonia",540,2000,0.381379962192817,0.559546313799622,0.0590737240075614,NA,NA,10.02,50.9,23.590893,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,7.22953194122912,7.03588732528215,7.42850612479872,7.22953194122912,1
"New Caledonia",540,2005,0.360138348465197,0.571552096843926,0.0683095546908776,NA,NA,10.65,56.6,19.93969,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,8.16938612909277,7.96572662033859,8.3782525947867,8.16938612909277,1
"New Caledonia",540,2010,0.326637203696264,0.579349136199277,0.0940136601044596,NA,NA,11.12,61.3,2.1999969,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,10.3346154855227,10.1653253737714,10.5067249012197,10.3346154855227,1
"New Caledonia",540,2015,0.306577480490524,0.596060943887031,0.0973615756224452,NA,NA,11.5,66.8,12.915357,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,9.80776705515355,9.60479131142374,10.0150322364366,9.80776705515355,1
"New Zealand",554,1970,0.410119934710099,0.505038677169825,0.0848413881200766,0.932867371815059,9.09545687519682,9.75,38.1,1.6087557,NA,NA,9.09545687519682,1,0,0,0,0,0,0,0,0,0,10.2113199476464,9.80077828081629,10.6390586630551,9.09545687519682,1
"New Zealand",554,1975,0.396170696089567,0.516826220996268,0.0870030829141652,0.953814984820397,9.92921399198034,10.41,45.9,1.1971706,NA,NA,9.92921399198034,0,1,0,0,0,0,0,0,0,0,10.8522395577375,10.4216980622655,11.3005675960757,9.92921399198034,1
"New Zealand",554,1980,0.37144128113879,0.531043467208948,0.0975152516522623,0.978381367623776,10.7621950438615,11,52.8,0.79552633,NA,NA,10.7621950438615,0,0,1,0,0,0,0,0,0,0,11.3533787827565,10.9062199740986,11.8188712579492,10.7621950438615,1
"New Zealand",554,1985,0.338952972493345,0.557904721108833,0.103142306397822,1.00284278576644,11.6028910313177,11.57,59.4,0.53177327,NA,NA,11.6028910313177,0,0,0,1,0,0,0,0,0,0,11.7480530409017,11.2861634813511,12.2288455665112,11.6028910313177,1
"New Zealand",554,1990,0.318771893674016,0.570427717759265,0.110800388566719,1.01965924521853,12.2868939048833,12.05,65.2,0.37593016,NA,NA,12.2868939048833,0,0,0,0,1,0,0,0,0,0,12.3094014264354,11.8270727233138,12.8114003373334,12.2868939048833,1
"New Zealand",554,1995,0.303954925283758,0.580799695146847,0.115245379569395,1.03454682602502,12.9007989205321,12.47,70.2,0.29987678,NA,NA,12.9007989205321,0,0,0,0,0,1,0,0,0,0,12.3511725728983,12.135702379347,12.5704684539012,12.9007989205321,1
"New Zealand",554,2000,0.298973348542985,0.583350617027896,0.11767603442912,1.04420237738396,13.3449063829671,12.78,73.9,0.25392306,NA,NA,13.3449063829671,0,0,0,0,0,0,1,0,0,0,12.8271694518828,12.5984490791055,13.060042161872,13.3449063829671,1
"New Zealand",554,2005,0.289501693275278,0.590324141267538,0.120174165457184,1.05029008523834,13.7062856123603,13.05,77.2,0.2239619,NA,NA,13.7062856123603,0,0,0,0,0,0,0,1,0,0,13.2491448256943,13.0057849814559,13.4970583369256,13.7062856123603,1
"New Zealand",554,2010,0.278641243390482,0.591320072332731,0.130038684276787,1.05537370287135,14.0153627741315,13.28,80.2,0.2075292,NA,NA,14.0153627741315,0,0,0,0,0,0,0,0,1,0,13.617018840281,13.3583429100379,13.8807038676356,14.0153627741315,1
"New Zealand",554,2015,0.268820699518918,0.584709400598102,0.14646989988298,1.07127568512237,14.4836472628545,13.52,82.8,0.2007187,NA,NA,14.4836472628545,0,0,0,0,0,0,0,0,0,1,13.9917831639904,13.7163355562221,14.2727622334464,14.4836472628545,1
"Nicaragua",558,1970,0.593469830282307,0.381051665902173,0.0254785038155206,NA,NA,2.52,4.40000000000001,42.244064,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1.18078020840024,1.12121771778021,1.24350683942994,1.18078020840024,3
"Nicaragua",558,1975,0.586098398169336,0.387478546910755,0.0264230549199085,NA,NA,2.96,5.90000000000001,40.153023,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1.42266663266283,1.35544963798658,1.49321693036021,1.42266663266283,3
"Nicaragua",558,1980,0.576769230769231,0.395507692307692,0.0277230769230769,NA,NA,3.49,8.59999999999999,38.136021,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1.72291473215659,1.64592407241963,1.80350674980918,1.72291473215659,3
"Nicaragua",558,1985,0.575018198484808,0.395567657922407,0.0294141435927853,NA,NA,4.06,11.9,36.196114,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,2.0453808082997,1.95698227536338,2.13777237720967,2.0453808082997,3
"Nicaragua",558,1990,0.567799063842108,0.400159243352796,0.0320416928050958,NA,NA,4.6,14.9,34.321907,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,2.41118596105344,2.30835075919617,2.51860238987497,2.41118596105344,3
"Nicaragua",558,1995,0.546528771519015,0.418433719266294,0.0350375092146915,NA,NA,5.06,17.6,32.491528,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,2.64696077394827,2.59703839980862,2.69784279637033,2.64696077394827,3
"Nicaragua",558,2000,0.51527810933397,0.446347576987348,0.0383743136786823,NA,NA,5.47,20.1,23.322868,4.69056238745,4.51356003589,3.75244990996,0,0,0,0,0,0,1,0,0,0,3.206030019835,3.14551520623075,3.26770904420456,3.75244990996,3
"Nicaragua",558,2005,0.475340657706393,0.481902849813173,0.0427564924804343,NA,NA,5.89,22.6,21.997017,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,3.58020600590945,3.51532030075872,3.64628936998532,3.58020600590945,3
"Nicaragua",558,2010,0.435827711830431,0.516812215656539,0.0473600725130297,NA,NA,6.37,25.9,27.738583,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,3.75827473106381,3.68811944368686,3.82976451002165,3.75827473106381,3
"Nicaragua",558,2015,0.399625104822665,0.549517404673036,0.0508574905042998,NA,NA,6.78,28.6,17.385452,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,4.51720842901362,4.43835870099468,4.59745896305737,4.51720842901362,3
"Niger",562,1970,0.591782213194383,0.392365097588978,0.0158526892166387,NA,NA,0.14,0.0999999999999943,93.861214,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.0186471169123011,0.015471605646687,0.0224743945186764,0.0186471169123011,3
"Niger",562,1975,0.586380396374251,0.39597096328161,0.0176486403441389,NA,NA,0.23,0.400000000000006,92.787445,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.0338666874898588,0.0289061928432131,0.0396784359585789,0.0338666874898588,3
"Niger",562,1980,0.576488194213502,0.404339873628201,0.0191719321582973,NA,NA,0.34,0.599999999999994,91.404175,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.0539521335677959,0.0470640748230966,0.0618482935754811,0.0539521335677959,3
"Niger",562,1985,0.587606097349732,0.391492003002483,0.0209018996477857,NA,NA,0.49,0.800000000000011,89.698235,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.0832302189681654,0.0740759121695983,0.0935158156895678,0.0832302189681654,3
"Niger",562,1990,0.578670587942078,0.398312688482915,0.0230167235750069,NA,NA,0.68,1.2,87.757309,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.126163913089561,0.114122760497284,0.139475534036431,0.126163913089561,3
"Niger",562,1995,0.583440565341209,0.39225820061175,0.0243012340470415,NA,NA,0.82,1.5,85.514915,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0.155460395093179,0.143578699291167,0.168325347435532,0.155460395093179,3
"Niger",562,2000,0.578058437770668,0.397389213935977,0.0245523482933555,NA,NA,1,1.69999999999999,85.623962,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0.199439272284714,0.186040764045197,0.213802730458542,0.199439272284714,3
"Niger",562,2005,0.589214341548309,0.38622184859077,0.0245638098609206,NA,NA,1.2,1.79999999999998,71.327576,0.2484295464,0.1693680792,0.19874363712,0,0,0,0,0,0,0,1,0,0,0.2883742952667,0.270678246195168,0.307227253536307,0.19874363712,3
"Niger",562,2010,0.599707802528303,0.375198669829083,0.0250935276426144,NA,NA,1.5,2,69.439606,0.418556232,0.290338101,0.3348449856,0,0,0,0,0,0,0,0,1,0,0.389119736082849,0.369209082852139,0.410104128098669,0.3348449856,3
"Niger",562,2015,0.605307866298065,0.369268660467454,0.025423473234481,NA,NA,1.95,2.7,73.398079,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0.521598640134042,0.499607873341775,0.544557353689991,0.521598640134042,3
"Nigeria",566,1970,0.524550065517948,0.447197882032037,0.0282520524500147,NA,NA,1.38,3.10000000000001,77.609924,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.391351504876886,0.364665932812042,0.419989877278566,0.391351504876886,3
"Nigeria",566,1975,0.533594031645878,0.438354137247586,0.0280518311065352,NA,NA,1.68,4.20000000000002,71.336388,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.513366150525574,0.48120801259411,0.547673350418091,0.513366150525574,3
"Nigeria",566,1980,0.539667970579809,0.432571035205655,0.027760994214536,NA,NA,2.08,5.60000000000001,63.938389,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.695099421300198,0.655633088154949,0.736941460431114,0.695099421300198,3
"Nigeria",566,1985,0.548494165577384,0.42305050138824,0.0284553330343768,NA,NA,2.61,7.60000000000001,56.087986,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.959239531844829,0.90982118558334,1.01134211209198,0.959239531844829,3
"Nigeria",566,1990,0.552327370225485,0.418958036381446,0.0287145933930691,NA,NA,3.27,10.9,44.553249,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1.41058919272074,1.34430494248514,1.48014175038454,1.41058919272074,3
"Nigeria",566,1995,0.549415479120695,0.421956056876692,0.0286284640026137,NA,NA,4.02,15.1,40.605824,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1.82298522885141,1.78382510040041,1.86300503556345,1.82298522885141,3
"Nigeria",566,2000,0.543705571724251,0.428239909227234,0.028054519048515,NA,NA,4.78,19.7,45.226822,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,2.18484483517766,2.13135763521409,2.2396743160014,2.18484483517766,3
"Nigeria",566,2005,0.540811833732275,0.431839727160991,0.0273484391067334,NA,NA,5.5,24.8,48.92234,3.4389011195,3.019944884,2.7511208956,0,0,0,0,0,0,0,1,0,0,2.53737863279591,2.4570505625649,2.62033285934837,2.7511208956,3
"Nigeria",566,2010,0.541320663471986,0.431310175037526,0.0273691614904882,NA,NA,6.17,30.1,21.542625,3.602396545465,3.12564915081,2.881917236372,0,0,0,0,0,0,0,0,1,0,3.86279116060343,3.80105668017232,3.9255282954001,2.881917236372,3
"Nigeria",566,2015,0.544078930665221,0.428559049529257,0.0273620198055213,NA,NA,6.75,35.3,37.98399,4.1062086,3.2772577725,3.28496688,0,0,0,0,0,0,0,0,0,1,3.71973735685558,3.62141104294831,3.82073336605343,3.28496688,3
"Norway",578,1970,0.322772890276309,0.548566858440185,0.128660251283507,1.00854941550712,10.8923336874769,10.8,49.7,1.6087557,NA,NA,10.8923336874769,1,0,0,0,0,0,0,0,0,0,11.8519368190047,11.374858522722,12.3490244807076,10.8923336874769,1
"Norway",578,1975,0.315080117805621,0.548270353916039,0.136649528278341,1.01211387476837,11.1636160386951,11.03,55.2,1.1971706,NA,NA,11.1636160386951,0,1,0,0,0,0,0,0,0,0,11.863002743362,11.3925607974772,12.3528710173905,11.1636160386951,1
"Norway",578,1980,0.298817075261444,0.554284734637898,0.146898190100659,1.01744914107153,11.4870008026976,11.29,60.7,0.79552633,NA,NA,11.4870008026976,0,0,1,0,0,0,0,0,0,0,11.8942559248148,11.4257160368078,12.3820094556207,11.4870008026976,1
"Norway",578,1985,0.28099014196534,0.562655161609101,0.156354696425559,1.02431670477234,11.8206147730728,11.54,65.6,0.53177327,NA,NA,11.8206147730728,0,0,0,1,0,0,0,0,0,0,11.8370499978059,11.3713150534136,12.3218600480596,11.8206147730728,1
"Norway",578,1990,0.263865308432371,0.573264478400302,0.162870213167327,1.03431649926376,12.1635620313418,11.76,69.7,0.37593016,NA,NA,12.1635620313418,0,0,0,0,1,0,0,0,0,0,12.0317068401803,11.559821765194,12.5228548007472,12.1635620313418,1
"Norway",578,1995,0.256616668960139,0.5839411036191,0.159442227420761,1.04185584442136,12.4501773408353,11.95,72.7,0.29987678,NA,NA,12.4501773408353,0,0,0,0,0,1,0,0,0,0,11.7574809679577,11.5561056635383,11.9623654141599,12.4501773408353,1
"Norway",578,2000,0.259305431878896,0.58900267141585,0.151691896705254,1.04593130754307,12.7185246997238,12.16,75.2,0.25392306,NA,NA,12.7185246997238,0,0,0,0,0,0,1,0,0,0,12.0761032155969,11.8642393639447,12.2917503937871,12.7185246997238,1
"Norway",578,2005,0.26003286628611,0.592695900363259,0.147271233350631,1.04920361239311,12.9996327575506,12.39,76.9,0.2239619,NA,NA,12.9996327575506,0,0,0,0,0,0,0,1,0,0,12.4046893604227,12.1826816852653,12.6307427300424,12.9996327575506,1
"Norway",578,2010,0.253930930132701,0.595926963420369,0.15014210644693,1.05414828466389,13.3560587666914,12.67,78.3,0.2075292,NA,NA,13.3560587666914,0,0,0,0,0,0,0,0,1,0,12.7918681899863,12.5583784034481,13.029699100726,13.3560587666914,1
"Norway",578,2015,0.242442307692308,0.594519230769231,0.163038461538462,1.06476024401567,13.9483591966053,13.1,78.9,0.2007187,NA,NA,13.9483591966053,0,0,0,0,0,0,0,0,0,1,13.3556397926906,13.1068223012797,13.6091807893576,13.9483591966053,1
"Occupied Palestinian Territory",275,1970,0.592068996176758,0.379390059571441,0.0285409442518005,NA,NA,3.9,10.5,47.610863,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1.96286060583033,1.87455105003665,2.05533039916159,1.96286060583033,2
"Occupied Palestinian Territory",275,1975,0.603178206583428,0.371623155505108,0.0251986379114642,NA,NA,4.85,15,42.94355,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,2.6192787873398,2.50239897072511,2.74161772206144,2.6192787873398,2
"Occupied Palestinian Territory",275,1980,0.60968660968661,0.367720135161996,0.0225932551513947,NA,NA,5.84,19.4,37.220085,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,3.38680060633004,3.23665480865901,3.54391154606625,3.38680060633004,2
"Occupied Palestinian Territory",275,1985,0.601387467303537,0.377288752416695,0.021323780279768,NA,NA,6.84,24.1,29.239998,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,4.31101119890747,4.12294748213458,4.50765323537027,4.31101119890747,2
"Occupied Palestinian Territory",275,1990,0.594450525914997,0.384227309504545,0.0213221645804578,NA,NA,7.71,28.4,26.760311,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,5.09056908202139,4.86511169113508,5.32647454446953,5.09056908202139,2
"Occupied Palestinian Territory",275,1995,0.59331550802139,0.385332314744079,0.0213521772345302,NA,NA,8.43,31.9,13.937111,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,6.18052972695412,6.05180718372727,6.31199021153168,6.18052972695412,2
"Occupied Palestinian Territory",275,2000,0.583904693947197,0.393354636552601,0.0227406695002017,NA,NA,9.09,35.1,7.7200317,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,7.25977326119687,7.1046437421479,7.41829002506117,7.25977326119687,2
"Occupied Palestinian Territory",275,2005,0.567386198411811,0.407476792305111,0.025137009283078,NA,NA,9.7,38.6,6.4010448,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,8.0289182667814,7.85678750239268,8.2048201653697,8.0289182667814,2
"Occupied Palestinian Territory",275,2010,0.544596090003689,0.428132300504119,0.0272716094921923,NA,NA,10.31,43,4.236249,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,8.92234704516359,8.73415080502327,9.11459838185463,8.92234704516359,2
"Occupied Palestinian Territory",275,2015,0.515023484247325,0.455229802474961,0.0297467132777146,NA,NA,10.74,47.6,3.053477,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,9.57855775311475,9.38607916813286,9.77498346074637,9.57855775311475,2
"Oman",512,1970,0.563000828958276,0.405222437137331,0.0317767339043935,NA,NA,1.1,2.09999999999999,77.865143,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.292918308567607,0.270729033818156,0.316926242760276,0.292918308567607,2
"Oman",512,1975,0.559006915315724,0.410384310168915,0.0306087745153611,NA,NA,1.68,4.3,68.80381,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.526260426145272,0.493379475024564,0.561332706661164,0.526260426145272,2
"Oman",512,1980,0.54495841995842,0.427754677754678,0.0272869022869023,NA,NA,2.5,7.7,60.071701,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.913120158846692,0.865031458317521,0.963882199283156,0.913120158846692,2
"Oman",512,1985,0.543379604911906,0.432461292044848,0.0241591030432461,NA,NA,3.32,11.5,50.690956,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1.37794315427483,1.31228983987781,1.44688107666036,1.37794315427483,2
"Oman",512,1990,0.535456100656697,0.441697478064125,0.0228464212791789,NA,NA,4.24,15.8,41.703964,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,2.02850145477067,1.93882012605652,2.12233104902624,2.02850145477067,2
"Oman",512,1995,0.490129929336676,0.489035787554137,0.0208342831091862,NA,NA,5.38,21.1,33.105957,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,2.85976601824296,2.80606434388601,2.91449542021956,2.85976601824296,2
"Oman",512,2000,0.482013428787407,0.493441237938548,0.0245453332740451,NA,NA,6.37,26.8,18.636688,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,4.11260664850491,4.04024181333704,4.18626761138265,4.11260664850491,2
"Oman",512,2005,0.443301474161672,0.530374210270533,0.0263243155677952,NA,NA,7.31,32.7,13.37886,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,5.20056950245491,5.10958051845629,5.29317877508178,5.20056950245491,2
"Oman",512,2010,0.345288973634032,0.6278190545072,0.0268919718587678,NA,NA,8.49,39.3,10.539898,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,6.52919165974228,6.41684652302613,6.64350371739045,6.52919165974228,2
"Oman",512,2015,0.277879646607768,0.698973638463553,0.0231467149286786,NA,NA,9.21,43.7,5.2084694,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,7.67746209065465,7.53857104994491,7.81891206740965,7.67746209065465,2
"Pakistan",586,1970,0.512691456289957,0.449163599808587,0.0381449439014566,NA,NA,1.38,4.10000000000001,77.898224,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.390937027220421,0.364095700129898,0.41975711110407,0.390937027220421,3
"Pakistan",586,1975,0.528116601663385,0.433902517535914,0.0379808808007007,NA,NA,1.59,5.20000000000002,74.284103,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.466262455769731,0.435959994299289,0.498671163646208,0.466262455769731,3
"Pakistan",586,1980,0.531484439343733,0.430070230134018,0.0384453305222494,NA,NA,1.88,6.40000000000001,74.274811,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.554266623799937,0.520244867243896,0.590513255586925,0.554266623799937,3
"Pakistan",586,1985,0.52880674507864,0.432426627091836,0.0387666278295245,NA,NA,2.23,8.40000000000001,66.468628,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.712290049567053,0.671766441606899,0.755258201791997,0.712290049567053,3
"Pakistan",586,1990,0.530217940035136,0.430713760815015,0.039068299149849,NA,NA,2.57,10.4,61.845879,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.879583781445906,0.832512780140621,0.92931621836724,0.879583781445906,3
"Pakistan",586,1995,0.529317880589569,0.430796042367341,0.0398860770430895,NA,NA,2.92,12.6,57.30069,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1.0317611090022,0.999852086442071,1.06468846790883,1.0317611090022,3
"Pakistan",586,2000,0.518580592751914,0.440494981382548,0.0409244258655381,NA,NA,3.35,15.6,51.898151,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1.29951447156908,1.2640583769314,1.33596508882525,1.29951447156908,3
"Pakistan",586,2005,0.495684159220146,0.461791714053615,0.0425241267262388,NA,NA,3.91,18.8,46.683861,1.42338045111,1.19010420898,1.138704360888,0,0,0,0,0,0,0,1,0,0,1.67010367895416,1.63027194280486,1.71090860685327,1.138704360888,3
"Pakistan",586,2010,0.471188126243104,0.484635934626787,0.0441759391301085,NA,NA,4.5,22.3,44.110062,2.509557579,2.264952339,2.0076460632,0,0,0,0,0,0,0,0,1,0,2.05638747656018,2.00993217588358,2.10391649255258,2.0076460632,3
"Pakistan",586,2015,0.452323272857837,0.502829640737533,0.0448470864046297,NA,NA,5.08,25.9,40.86795,3.10389034288,2.6741364094,2.483112274304,0,0,0,0,0,0,0,0,0,1,2.48776792961922,2.4338562391184,2.54287380337785,2.483112274304,3
"Panama",591,1970,0.545155344918378,0.417061611374408,0.0377830437072143,NA,NA,5.45,16.4,19.764076,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3.96227049025876,3.80614165997043,4.12480376205898,3.96227049025876,2
"Panama",591,1975,0.537271529249986,0.423537500716209,0.0391909700338051,NA,NA,6.09,20.2,16.86315,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,4.53691600594771,4.35755214100574,4.72366277647657,4.53691600594771,2
"Panama",591,1980,0.519306580410391,0.439098352370363,0.0415950672192459,NA,NA,6.77,25.1,11.928261,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,5.26905646882648,5.05837595781993,5.48851178781253,5.26905646882648,2
