"year","iso","wic_mys","adj_factor","qamys_piaac","country","old_dep","youth_dep","tot_dep","highLS","illiterate_prop","qamys_dhs_full","qamys_dhs_part","qamys","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","fit1","lwr1","upr1","qamys_pred","plot"
1975,703,10.74,1.05346304916519,11.3141931480342,"Slovakia",0.16,0.41,0.56,60.5,1.1971706,NA,NA,11.3141931480342,0,1,0,0,0,0,0,0,0,0,11.4364688553083,10.9797090110165,11.9122300734206,11.3141931480342,1
1980,703,11.07,1.05734934413477,11.7048572395719,"Slovakia",0.17,0.41,0.58,67.5,0.79552633,NA,NA,11.7048572395719,0,0,1,0,0,0,0,0,0,0,11.6159695501439,11.1509592836577,12.1003713812873,11.7048572395719,1
1985,703,11.3,1.05579798609108,11.9305172428292,"Slovakia",0.14,0.41,0.56,72.3,0.53177327,NA,NA,11.9305172428292,0,0,0,1,0,0,0,0,0,0,11.4454871939525,10.9762519571852,11.9347822569959,11.9305172428292,1
1990,703,11.56,1.05800066019123,12.2304876318107,"Slovakia",0.16,0.4,0.56,77.7,0.37593016,NA,NA,12.2304876318107,0,0,0,0,1,0,0,0,0,0,11.7746384644063,11.2957398567491,12.2738406448551,12.2304876318107,1
1995,703,11.76,1.05570763311099,12.4151217653852,"Slovakia",0.16,0.34,0.51,81.9,0.29987678,NA,NA,12.4151217653852,0,0,0,0,0,1,0,0,0,0,11.4931685729605,11.2386235577431,11.7534788106216,12.4151217653852,1
2000,703,11.96,1.05768117521679,12.6498668555928,"Slovakia",0.16,0.29,0.45,85.2,0.25392306,NA,NA,12.6498668555928,0,0,0,0,0,0,1,0,0,0,11.7902051737842,11.5114300233584,12.075731491036,12.6498668555928,1
2005,703,12.23,1.05581735324789,12.9126462302217,"Slovakia",0.16,0.24,0.4,87.7,0.2239619,NA,NA,12.9126462302217,0,0,0,0,0,0,0,1,0,0,12.1652018963529,11.8648210907553,12.4731874207812,12.9126462302217,1
2010,703,12.43,1.05302931537989,13.0891543901721,"Slovakia",0.17,0.21,0.38,88.8,0.2075292,NA,NA,13.0891543901721,0,0,0,0,0,0,0,0,1,0,12.4843898322513,12.1836911744355,12.7925098602839,13.0891543901721,1
2015,703,13.25,1.04368984090454,13.8288903919852,"Slovakia",0.2,0.22,0.42,91.2,0.2007187,NA,NA,13.8288903919852,0,0,0,0,0,0,0,0,0,1,13.7343971901318,13.4235786095921,14.0524126734363,13.8288903919852,1
1970,705,10.3,0.934356591609624,9.62387289357912,"Slovenia",0.15,0.37,0.51,60.3,0.64963388,NA,NA,9.62387289357912,1,0,0,0,0,0,0,0,0,0,11.2797143716399,10.8163280984243,11.7629527458874,9.62387289357912,1
1975,705,10.48,0.938278498842903,9.83315866787362,"Slovenia",0.17,0.36,0.53,61.9,0.5885911,NA,NA,9.83315866787362,0,1,0,0,0,0,0,0,0,0,11.2146466265291,10.7667629322288,11.6811617149525,9.83315866787362,1
1980,705,10.63,0.936428294391589,9.95423276938259,"Slovenia",0.17,0.36,0.53,63.7,0.5255816,NA,NA,9.95423276938259,0,0,1,0,0,0,0,0,0,0,11.0160088282749,10.579890466112,11.4701046190724,9.95423276938259,1
1985,705,10.79,0.93607717289823,10.1002726955719,"Slovenia",0.15,0.33,0.48,65.8,0.4703005,NA,NA,10.1002726955719,0,0,0,1,0,0,0,0,0,0,10.7665308129947,10.3413270892846,11.2092176126288,10.1002726955719,1
1990,705,10.96,0.94022180507127,10.3048309835811,"Slovenia",0.16,0.3,0.46,68.2,0.47547913,NA,NA,10.3048309835811,0,0,0,0,1,0,0,0,0,0,10.8787362147388,10.4524349272011,11.3224241484524,10.3048309835811,1
1995,705,11.13,0.944203266501378,10.5089823561603,"Slovenia",0.18,0.26,0.44,70.4,0.3786217,NA,NA,10.5089823561603,0,0,0,0,0,1,0,0,0,0,10.6581235791098,10.4765084265574,10.842887114911,10.5089823561603,1
2000,705,11.32,0.949938637365128,10.7533053749732,"Slovenia",0.2,0.23,0.43,73.3,0.30000305,NA,NA,10.7533053749732,0,0,0,0,0,0,1,0,0,0,11.0212195535486,10.8291888156945,11.216655514537,10.7533053749732,1
2005,705,11.54,0.955673178761883,11.0284684829121,"Slovenia",0.22,0.2,0.42,76.1,0.31975231,NA,NA,11.0284684829121,0,0,0,0,0,0,0,1,0,0,11.4183678613089,11.2066254301761,11.6341110380204,11.0284684829121,1
2010,705,11.85,0.963913824539652,11.4223788207949,"Slovenia",0.24,0.2,0.44,79,0.30000305,NA,NA,11.4223788207949,0,0,0,0,0,0,0,0,1,0,11.94422239444,11.7018645672013,12.1915997052051,11.4223788207949,1
2015,705,12.2,0.97278202862638,11.8679407492418,"Slovenia",0.27,0.22,0.49,81.8,0.2711004,NA,NA,11.8679407492418,0,0,0,0,0,0,0,0,0,1,12.5855402818066,12.2866683876994,12.8916822027648,11.8679407492418,1
1970,90,2.51,NA,NA,"Solomon Islands",0.07,0.81,0.88,2.40000000000001,41.646004,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1.18253665748692,1.12376306461138,1.2443841503048,1.18253665748692,3
1975,90,3.01,NA,NA,"Solomon Islands",0.07,0.96,1.03,3.2,32.532303,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1.55761864021035,1.48307266382151,1.63591163637194,1.55761864021035,3
1980,90,3.57,NA,NA,"Solomon Islands",0.06,0.96,1.02,4.2,35.945595,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1.79550350917801,1.71719989762658,1.87737773332409,1.79550350917801,3
1985,90,4.1,NA,NA,"Solomon Islands",0.06,0.96,1.02,5.70000000000002,21.84107,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,2.35041682423219,2.24447689809484,2.46135714398443,2.35041682423219,3
1990,90,4.56,NA,NA,"Solomon Islands",0.05,0.88,0.93,7.8,27.903666,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,2.4967621484698,2.38956114832462,2.60877242266942,2.4967621484698,3
1995,90,5.06,NA,NA,"Solomon Islands",0.05,0.8,0.85,10,23.400002,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,2.82539133571712,2.75958793602378,2.89276384192621,2.82539133571712,3
2000,90,5.5,NA,NA,"Solomon Islands",0.05,0.76,0.81,12,23.590893,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,3.14002180143085,3.0693105122125,3.2123621491635,3.14002180143085,3
2005,90,5.89,NA,NA,"Solomon Islands",0.05,0.74,0.8,14.7,23.400002,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,3.43980556925542,3.36326429411406,3.51808877315643,3.43980556925542,3
2010,90,6.25,NA,NA,"Solomon Islands",0.06,0.73,0.79,17.2,14.956351,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,4.03423532873872,3.93650968969257,4.13438705111243,4.03423532873872,3
2015,90,6.69,NA,NA,"Solomon Islands",0.06,0.69,0.75,20.6,12.915357,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,4.49629647040243,4.38674091440725,4.60858809403498,4.49629647040243,3
1970,706,0.9,NA,NA,"Somalia",0.06,0.81,0.87,1.90000000000001,94.595352,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.198685767713,0.182051075943857,0.216840433856475,0.198685767713,3
1975,706,1.04,NA,NA,"Somalia",0.06,0.82,0.88,2.59999999999999,55.510612,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.329092733866997,0.300979101145961,0.359832383948587,0.329092733866997,3
1980,706,1.25,NA,NA,"Somalia",0.06,0.86,0.92,3.40000000000001,50.015766,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.420324120850408,0.386781020835919,0.456776204237841,0.420324120850408,3
1985,706,1.51,NA,NA,"Somalia",0.06,0.93,0.99,4.8,43.913101,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.544680464226797,0.504400896092834,0.588176607949001,0.544680464226797,3
1990,706,1.77,NA,NA,"Somalia",0.06,0.99,1.06,5.89999999999998,39.701962,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.681440703430935,0.634045950132104,0.732378200973758,0.681440703430935,3
1995,706,2.02,NA,NA,"Somalia",0.06,1.08,1.14,6.7,36.16555,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0.790506787882507,0.748439470368707,0.834938570757728,0.790506787882507,3
2000,706,2.18,NA,NA,"Somalia",0.06,1.15,1.21,6.8,31.043764,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0.912271824506472,0.863897914553029,0.9633544285368,0.912271824506472,3
2005,706,2.36,NA,NA,"Somalia",0.06,1.19,1.25,6.80000000000001,31.476519,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1.00411631509163,0.955791758660785,1.0548841471974,1.00411631509163,3
2010,706,2.82,NA,NA,"Somalia",0.05,0.96,1.01,8.30000000000001,27.094393,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1.30528354481191,1.24975822747938,1.36327578798425,1.30528354481191,3
2015,706,3.31,NA,NA,"Somalia",0.05,0.92,0.97,10.1,23.161285,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1.65945426988552,1.59618907417221,1.72522699121305,1.65945426988552,3
1970,710,5.24,NA,NA,"South Africa",0.06,0.78,0.84,15.9,28.878979,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3.40021898631831,3.26317384012845,3.5430196861545,3.40021898631831,2
1975,710,5.76,NA,NA,"South Africa",0.06,0.77,0.83,17.6,25.638123,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,3.80649321277742,3.65260698373784,3.96686274856022,3.80649321277742,2
1980,710,6.32,NA,NA,"South Africa",0.06,0.76,0.82,19.9,23.799507,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,4.1984378896445,4.02642864882316,4.37779537415982,4.1984378896445,2
1985,710,6.9,NA,NA,"South Africa",0.06,0.73,0.79,22.6,20.15789,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,4.68961825057916,4.49671980176478,4.89079157823754,4.68961825057916,2
1990,710,7.52,NA,NA,"South Africa",0.06,0.69,0.75,26.1,17.907564,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,5.27197255365817,5.0511520181703,5.50244667088696,5.27197255365817,2
1995,710,8.13,NA,NA,"South Africa",0.06,0.61,0.66,30.2,17.5979,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,5.56702989611634,5.4346589757164,5.70262494900479,5.56702989611634,2
2000,710,8.7,NA,NA,"South Africa",0.07,0.56,0.62,34.8,13.991755,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,6.32687153588398,6.1807317898796,6.47646666971109,6.32687153588398,2
2005,710,9.22,NA,NA,"South Africa",0.07,0.51,0.58,39,9.1939468,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,7.14912571159038,6.97863447407064,7.32378212815466,7.14912571159038,2
2010,710,9.56,NA,NA,"South Africa",0.08,0.48,0.55,42.6,6.5377922,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,7.73139452654537,7.55233440815553,7.91470002447814,7.73139452654537,2
2015,710,10.07,NA,NA,"South Africa",0.08,0.45,0.53,48.9,9.2927055,9.73454839161,8.66436556627,7.787638713288,0,0,0,0,0,0,0,0,0,1,8.10708804340691,7.92043083952905,8.29814411301131,7.787638713288,2
1970,728,0.54,NA,NA,"South Sudan",0.05,0.81,0.85,2,70.218025,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.130183843557817,0.115738990607621,0.146431492399505,0.130183843557817,3
1975,728,0.61,NA,NA,"South Sudan",0.05,0.83,0.88,2.39999999999999,63.683933,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.155238387994932,0.138302630677955,0.174248002291298,0.155238387994932,3
1980,728,0.69,NA,NA,"South Sudan",0.05,0.84,0.89,2.8,56.926056,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.18574624141643,0.16587939935376,0.207992471245639,0.18574624141643,3
1985,728,0.81,NA,NA,"South Sudan",0.05,0.83,0.88,3.59999999999999,51.426266,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.230732133071682,0.207288711671789,0.256826900039313,0.230732133071682,3
1990,728,1.06,NA,NA,"South Sudan",0.05,0.84,0.89,4.7,44.357212,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.340444931873606,0.308923177547532,0.375183087777839,0.340444931873606,3
1995,728,1.31,NA,NA,"South Sudan",0.05,0.85,0.9,6.09999999999999,39.340618,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0.442897444126101,0.409289709055018,0.479264788910353,0.442897444126101,3
2000,728,1.57,NA,NA,"South Sudan",0.06,0.86,0.92,7.90000000000001,34.12426,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0.587277113879567,0.546132782659056,0.631521160124216,0.587277113879567,3
2005,728,1.86,NA,NA,"South Sudan",0.06,0.84,0.9,9.89999999999999,73.168716,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0.508684608471366,0.484824843212287,0.533718588307499,0.508684608471366,3
2010,728,2.22,NA,NA,"South Sudan",0.06,0.81,0.88,12.5,23.5597,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1.00666460498436,0.945723131949815,1.07153308689724,1.00666460498436,3
2015,728,2.63,NA,NA,"South Sudan",0.06,0.77,0.84,16,65.477242,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0.850650052959948,0.81883251075173,0.883703935908035,0.850650052959948,3
1970,724,5.58,0.870132914441275,4.85534166258231,"Spain",0.15,0.45,0.61,13.6,7.9374142,NA,NA,4.85534166258231,1,0,0,0,0,0,0,0,0,0,4.61558025622836,4.41805030720688,4.8219417209745,4.85534166258231,1
1975,724,6.24,0.880475398875818,5.4941664889851,"Spain",0.16,0.44,0.6,17.3,6.5409675,NA,NA,5.4941664889851,0,1,0,0,0,0,0,0,0,0,5.22433572416892,5.00105507435886,5.45758512014121,5.4941664889851,1
1980,724,6.91,0.890774055369966,6.15524872260647,"Spain",0.18,0.41,0.59,21.8,7.1902313,NA,NA,6.15524872260647,0,0,1,0,0,0,0,0,0,0,5.75842961028227,5.51187883310634,6.01600880219056,6.15524872260647,1
1985,724,7.57,0.902778818531762,6.83403565628543,"Spain",0.18,0.36,0.54,26.8,4.2721434,NA,NA,6.83403565628543,0,0,0,1,0,0,0,0,0,0,6.43427136313557,6.15605951681082,6.72505648481999,6.83403565628543,1
1990,724,8.27,0.920774429974435,7.61480453588858,"Spain",0.2,0.3,0.5,32.7,3.5050278,NA,NA,7.61480453588858,0,0,0,0,1,0,0,0,0,0,7.23500439777257,6.91698334074078,7.5676470590115,7.61480453588858,1
1995,724,8.98,0.935479039235899,8.40060177233838,"Spain",0.22,0.25,0.47,39,2.6891007,NA,NA,8.40060177233838,0,0,0,0,0,1,0,0,0,0,7.8005551864475,7.59065701347057,8.01625750034937,8.40060177233838,1
2000,724,9.66,0.948567735521145,9.16316432513426,"Spain",0.24,0.22,0.46,45.3,2.834877,NA,NA,9.16316432513426,0,0,0,0,0,0,1,0,0,0,8.67294029701071,8.43805353471464,8.91436550930297,9.16316432513426,1
2005,724,10.2,0.958102965722975,9.77265025037435,"Spain",0.24,0.21,0.45,50.7,2.2501488,NA,NA,9.77265025037435,0,0,0,0,0,0,0,1,0,0,9.39709502680471,9.16199537360622,9.63822741028521,9.77265025037435,1
2010,724,10.65,0.963835376410269,10.2648467587694,"Spain",0.25,0.22,0.47,54.5,2.0799911,NA,NA,10.2648467587694,0,0,0,0,0,0,0,0,1,0,10.0222790013026,9.76830023837733,10.2828612889398,10.2648467587694,1
2015,724,11.47,0.957579332710751,10.9834349461923,"Spain",0.29,0.23,0.51,59.8,1.7232437,NA,NA,10.9834349461923,0,0,0,0,0,0,0,0,0,1,11.2891254561777,10.9410436030114,11.6482812965155,10.9834349461923,1
1970,144,5.08,NA,NA,"Sri Lanka",0.07,0.72,0.78,17,18.482811,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3.61763649156841,3.46985152210194,3.77171579295689,3.61763649156841,2
1975,144,5.71,NA,NA,"Sri Lanka",0.07,0.65,0.71,21.2,16.033073,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,4.14706087925359,3.97715975114657,4.32422004956616,4.14706087925359,2
1980,144,6.32,NA,NA,"Sri Lanka",0.07,0.6,0.67,25,13.222076,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,4.67434173636611,4.48134935384862,4.87564546816007,4.67434173636611,2
1985,144,6.93,NA,NA,"Sri Lanka",0.08,0.56,0.64,28.8,12.242582,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,5.15003141406102,4.94407225372911,5.364570379369,5.15003141406102,2
1990,144,7.66,NA,NA,"Sri Lanka",0.09,0.51,0.6,32.8,10.665136,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,5.88405916185687,5.64778129297349,6.13022183831832,5.88405916185687,2
1995,144,8.48,NA,NA,"Sri Lanka",0.09,0.46,0.55,36.7,9.1878166,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,6.4693156637582,6.33662232100358,6.60478769874337,6.4693156637582,2
2000,144,9.19,NA,NA,"Sri Lanka",0.09,0.4,0.49,40.4,9.3172531,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,7.18113763623938,7.03002686334286,7.33549654262518,7.18113763623938,2
2005,144,9.86,NA,NA,"Sri Lanka",0.1,0.38,0.48,44.3,9.3166084,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,7.91432713444846,7.74843382299349,8.08377220764188,7.91432713444846,2
2010,144,10.36,NA,NA,"Sri Lanka",0.11,0.38,0.49,48.1,8.8186417,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,8.53374651019302,8.35793000184848,8.71326147552387,8.53374651019302,2
2015,144,10.77,NA,NA,"Sri Lanka",0.14,0.37,0.51,51.9,8.0025072,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,9.17943916535453,9.00650351716179,9.3556953849942,9.17943916535453,2
1970,729,0.71,NA,NA,"Sudan",0.06,0.91,0.97,1.49999999999999,72.727821,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.180180573176882,0.162891154850619,0.199305106407539,0.180180573176882,3
1975,729,0.95,NA,NA,"Sudan",0.06,0.94,1,2.3,68.11026,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.26138816920664,0.239211581210888,0.28562068213982,0.26138816920664,3
1980,729,1.27,NA,NA,"Sudan",0.06,0.95,1,3.50000000000001,62.920719,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.380818950889308,0.352629965712351,0.411261343214184,0.380818950889308,3
1985,729,1.7,NA,NA,"Sudan",0.06,0.93,0.99,5.3,57.256569,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.559581613682073,0.523782780847112,0.597827179168826,0.559581613682073,3
1990,729,2.25,NA,NA,"Sudan",0.06,0.89,0.95,7.90000000000001,51.465778,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.829161862171124,0.782987732204331,0.878058959804585,0.829161862171124,3
1995,729,2.81,NA,NA,"Sudan",0.06,0.82,0.88,10.7,45.612438,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1.10329617524141,1.0687086551729,1.13900308040959,1.10329617524141,3
2000,729,3.34,NA,NA,"Sudan",0.06,0.8,0.85,13.7,39.813194,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1.45177844749274,1.41319624051403,1.49141400194907,1.45177844749274,3
2005,729,3.8,NA,NA,"Sudan",0.06,0.78,0.84,16.6,34.723381,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1.79593530436982,1.75288881213948,1.84003890899685,1.79593530436982,3
2010,729,4.25,NA,NA,"Sudan",0.06,0.75,0.8,19.4,30.132933,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,2.16408721916841,2.11557308963655,2.21371387030294,2.16408721916841,3
2015,729,4.98,NA,NA,"Sudan",0.06,0.75,0.82,24.9,25.88896,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,2.76519673345371,2.70922328503911,2.8223266118107,2.76519673345371,3
1970,740,6.79,NA,NA,"Suriname",0.08,1.01,1.09,7,19.610388,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,5.12004798598598,4.90014334980734,5.34982132304961,5.12004798598598,2
1975,740,7.18,NA,NA,"Suriname",0.08,0.98,1.05,9.2,16.917896,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,5.43439377782576,5.19969220492406,5.67968921400852,5.43439377782576,2
1980,740,7.65,NA,NA,"Suriname",0.08,0.71,0.78,11.5,15.174514,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,5.77121523343469,5.5166856461385,6.03748834120038,5.77121523343469,2
1985,740,8.14,NA,NA,"Suriname",0.08,0.59,0.66,14.3,11.837346,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,6.22422465432311,5.94559188552618,6.51591520127607,6.22422465432311,2
1990,740,8.59,NA,NA,"Suriname",0.08,0.55,0.63,16.6,9.7087831,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,6.70185060939822,6.39484655290284,7.02359332927277,6.70185060939822,2
1995,740,8.97,NA,NA,"Suriname",0.08,0.56,0.64,18.7,8.3060417,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,6.82682024672748,6.61161786158091,7.04902728149875,6.82682024672748,2
2000,740,9.28,NA,NA,"Suriname",0.09,0.52,0.61,20.6,10.401939,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,7.03294330470841,6.81256128223166,7.26045454537768,7.03294330470841,2
2005,740,9.54,NA,NA,"Suriname",0.1,0.49,0.58,22.8,5.3790588,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,7.67717494597777,7.4411111014818,7.92072774446437,7.67717494597777,2
2010,740,9.89,NA,NA,"Suriname",0.1,0.44,0.54,25.7,6.2277946,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,7.99807215035984,7.75654942986692,8.24711538303949,7.99807215035984,2
2015,740,10.19,NA,NA,"Suriname",0.1,0.41,0.51,28.7,5.6167297,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,8.38096999552632,8.13343373019638,8.63603988130319,8.38096999552632,2
1970,748,2.77,NA,NA,"Swaziland",0.05,0.94,1,2.89999999999999,48.893192,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1.24306174405542,1.18537575484761,1.30355500626275,1.24306174405542,2
1975,748,3.52,NA,NA,"Swaziland",0.06,0.97,1.03,5,44.674961,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1.69307029921106,1.61937038014462,1.77012440959592,1.69307029921106,2
1980,748,4.34,NA,NA,"Swaziland",0.06,1.01,1.06,7.79999999999998,37.518959,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,2.2726831389778,2.17728670684495,2.37225930510482,2.2726831389778,2
1985,748,5.14,NA,NA,"Swaziland",0.06,1.01,1.07,11,32.76062,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,2.84323674133607,2.72328020982168,2.96847718355531,2.84323674133607,2
1990,748,5.99,NA,NA,"Swaziland",0.05,0.97,1.03,15,26.6353,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,3.59155615703165,3.43916965415798,3.75069476828997,3.59155615703165,2
1995,748,6.76,NA,NA,"Swaziland",0.06,0.95,1.01,19.1,22.563936,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,4.16110396113741,4.06571703892178,4.25872878255819,4.16110396113741,2
2000,748,7.43,NA,NA,"Swaziland",0.06,0.85,0.9,22.9,18.339302,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,4.89455413691088,4.77810024581639,5.01384629176153,4.89455413691088,2
2005,748,7.87,NA,NA,"Swaziland",0.06,0.77,0.82,24.8,16.020327,7.20032396102,6.62595282717,5.760259168816,0,0,0,0,0,0,0,1,0,0,5.38783550016503,5.25458468963112,5.52446541286527,5.760259168816,2
2010,748,8.75,NA,NA,"Swaziland",0.05,0.69,0.74,32.8,16.901711,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,6.13999516752633,5.97672698945709,6.30772339505359,6.13999516752633,2
2015,748,9.5,NA,NA,"Swaziland",0.05,0.64,0.69,41.1,11.58062,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,7.22158772013869,7.02790401526602,7.42060920103274,7.22158772013869,2
1970,752,9.18,0.975085627915554,8.95128606426479,"Sweden",0.21,0.32,0.53,39.6,1.6087557,NA,NA,8.95128606426479,1,0,0,0,0,0,0,0,0,0,9.67195922248161,9.28055705858242,10.0798685478516,8.95128606426479,1
1975,752,9.66,0.984328017350105,9.50860864760202,"Sweden",0.24,0.32,0.56,45.4,1.1971706,NA,NA,9.50860864760202,0,1,0,0,0,0,0,0,0,0,10.1551591134386,9.73042155453488,10.5984366701146,9.50860864760202,1
1980,752,10.16,0.997972923016161,10.1394048978442,"Sweden",0.25,0.31,0.56,51.2,0.79552633,NA,NA,10.1394048978442,0,0,1,0,0,0,0,0,0,0,10.565484143244,10.1203636187975,11.0301822529184,10.1394048978442,1
1985,752,10.63,1.00948104793367,10.7307835395349,"Sweden",0.27,0.28,0.55,57.1,0.53177327,NA,NA,10.7307835395349,0,0,0,1,0,0,0,0,0,0,10.9717304164711,10.4810502020511,11.4853822862293,10.7307835395349,1
1990,752,11.1,1.02222523063843,11.3467000600865,"Sweden",0.28,0.28,0.56,62.8,0.37593016,NA,NA,11.3467000600865,0,0,0,0,1,0,0,0,0,0,11.5400822977077,11.0219135904663,12.0826114580556,11.3467000600865,1
1995,752,11.49,1.03287187512338,11.8676978451677,"Sweden",0.27,0.3,0.57,67.6,0.29987678,NA,NA,11.8676978451677,0,0,0,0,0,1,0,0,0,0,11.4751324898774,11.1910263535641,11.7664512172562,11.8676978451677,1
2000,752,11.8,1.03901630875937,12.2603924433606,"Sweden",0.27,0.29,0.56,71.9,0.25392306,NA,NA,12.2603924433606,0,0,0,0,0,0,1,0,0,0,11.9311944328783,11.6445215569455,12.2249248197097,12.2603924433606,1
2005,752,12.07,1.0457794393066,12.6225578324307,"Sweden",0.26,0.27,0.53,75.5,0.2239619,NA,NA,12.6225578324307,0,0,0,0,0,0,0,1,0,0,12.2814955228693,12.0083559694432,12.5608478514526,12.6225578324307,1
2010,752,12.34,1.05681387365283,13.0410832008759,"Sweden",0.28,0.25,0.53,78.7,0.2075292,NA,NA,13.0410832008759,0,0,0,0,0,0,0,0,1,0,12.7804329063704,12.4612678878799,13.1077725592516,13.0410832008759,1
2015,752,12.77,1.06658913976492,13.6203433147981,"Sweden",0.31,0.27,0.58,81.6,0.2007187,NA,NA,13.6203433147981,0,0,0,0,0,0,0,0,0,1,13.5530045704409,13.1518662161655,13.9663778407826,13.6203433147981,1
1970,756,10.93,NA,NA,"Switzerland",0.17,0.36,0.54,55.2,1.6087557,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,12.0739299495743,11.5911630206662,12.5768039123694,12.0739299495743,1
1975,756,11.18,NA,NA,"Switzerland",0.19,0.35,0.54,59.1,1.1971706,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,12.1562160123065,11.6771415009072,12.6549453670983,12.1562160123065,1
1980,756,11.43,NA,NA,"Switzerland",0.21,0.3,0.51,62.9,0.79552633,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,12.2245769830168,11.7432922556024,12.7255865868799,12.2245769830168,1
1985,756,11.69,NA,NA,"Switzerland",0.2,0.26,0.47,66.5,0.53177327,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,12.1552374753722,11.6772689728155,12.6527699607376,12.1552374753722,1
1990,756,11.96,NA,NA,"Switzerland",0.21,0.25,0.46,70.3,0.37593016,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,12.4325159278094,11.9441135889778,12.9408893463531,12.4325159278094,1
