iso3n,year,illit_,age
818,"1995_99",39.07995,"25-29"
818,"2000_04",34.83485,"25-29"
818,"2005_09",24.3236,"25-29"
818,"2010_14",19.63039,"25-29"
818,"2015_19",20.35409,"25-29"
818,"2020_25",19.4765,"25-29"
818,"1970_74",66.83842,"30-34"
818,"1975_79",62.01472,"30-34"
818,"1980_84",57.678,"30-34"
818,"1985_89",53.33651,"30-34"
818,"1990_94",48.755,"30-34"
818,"1995_99",43.56239,"30-34"
818,"2000_04",39.1077,"30-34"
818,"2005_09",27.64007,"30-34"
818,"2010_14",22.53409,"30-34"
818,"2015_19",23.57235,"30-34"
818,"2020_25",22.75447,"30-34"
818,"1970_74",70.40573,"35-39"
818,"1975_79",66.97794,"35-39"
818,"1980_84",62.11545,"35-39"
818,"1985_89",57.74345,"35-39"
818,"1990_94",53.40057,"35-39"
818,"1995_99",48.83701,"35-39"
818,"2000_04",43.60799,"35-39"
818,"2005_09",31.03819,"35-39"
818,"2010_14",25.61349,"35-39"
818,"2015_19",27.06487,"35-39"
818,"2020_25",26.37838,"35-39"
818,"1970_74",72.85188,"40-44"
818,"1975_79",70.56105,"40-44"
818,"1980_84",67.11443,"40-44"
818,"1985_89",62.21981,"40-44"
818,"1990_94",57.84487,"40-44"
818,"1995_99",53.51281,"40-44"
818,"2000_04",48.90181,"40-44"
818,"2005_09",34.61702,"40-44"
818,"2010_14",28.76915,"40-44"
818,"2015_19",30.7711,"40-44"
818,"2020_25",30.31838,"40-44"
818,"1970_74",75.66083,"45-49"
818,"1975_79",73.02494,"45-49"
818,"1980_84",70.72174,"45-49"
818,"1985_89",67.24297,"45-49"
818,"1990_94",62.35295,"45-49"
818,"1995_99",57.98032,"45-49"
818,"2000_04",53.59491,"45-49"
818,"2005_09",38.82896,"45-49"
818,"2010_14",32.09375,"45-49"
818,"2015_19",34.5684,"45-49"
818,"2020_25",34.51404,"45-49"
818,"1970_74","NA","50-54"
818,"1975_79",75.7488,"50-54"
818,"1980_84",73.23753,"50-54"
818,"1985_89",70.88549,"50-54"
818,"1990_94",67.38927,"50-54"
818,"1995_99",62.51624,"50-54"
818,"2000_04",58.09028,"50-54"
818,"2005_09",42.57256,"50-54"
818,"2010_14",36.01395,"50-54"
818,"2015_19",38.57952,"50-54"
818,"2020_25",38.83993,"50-54"
818,"1970_74",80.62157,"55-59"
818,"1975_79",78.23683,"55-59"
818,"1980_84",76.01913,"55-59"
818,"1985_89",73.47139,"55-59"
818,"1990_94",71.1026,"55-59"
818,"1995_99",67.61794,"55-59"
818,"2000_04",62.70833,"55-59"
818,"2005_09",46.2016,"55-59"
818,"2010_14",39.53554,"55-59"
818,"2015_19",43.344,"55-59"
818,"2020_25",43.413,"55-59"
818,"1970_74",83.06174,"60-64"
818,"1975_79",80.83463,"60-64"
818,"1980_84",78.57695,"60-64"
818,"1985_89",76.35221,"60-64"
818,"1990_94",73.81752,"60-64"
818,"1995_99",71.45144,"60-64"
818,"2000_04",67.9317,"60-64"
818,"2005_09",49.97016,"60-64"
818,"2010_14",42.99509,"60-64"
818,"2015_19",47.68485,"60-64"
818,"2020_25",48.82745,"60-64"
818,"1970_74",85.31571,"65-69"
818,"1975_79",83.30932,"65-69"
818,"1980_84",81.23708,"65-69"
818,"1985_89",78.9827,"65-69"
818,"1990_94",76.80476,"65-69"
818,"1995_99",74.29365,"65-69"
818,"2000_04",71.88736,"65-69"
818,"2005_09",54.20274,"65-69"
818,"2010_14",46.59638,"65-69"
818,"2015_19",51.97325,"65-69"
818,"2020_25",51.23149,"65-69"
818,"1970_74",86.64254,"70+"
818,"1975_79",85.81337,"70+"
818,"1980_84",83.95391,"70+"
818,"1985_89",81.8895,"70+"
818,"1990_94",79.68642,"70+"
818,"1995_99",77.55843,"70+"
818,"2000_04",75.05943,"70+"
818,"2005_09",57.66619,"70+"
818,"2010_14",50.87599,"70+"
818,"2015_19",56.82287,"70+"
818,"2020_25",57.56827,"70+"
818,"1970_74",67.00076,"15+"
818,"1975_79",63.10859,"15+"
818,"1980_84",59.15171,"15+"
818,"1985_89",55.21844,"15+"
818,"1990_94",51.26508,"15+"
818,"1995_99",47.127,"15+"
818,"2000_04",42.97926,"15+"
818,"2005_09",31.11061,"15+"
818,"2010_14",26.34194,"15+"
818,"2015_19",28.83175,"15+"
818,"2020_25",29.35062,"15+"
826,"1970_74","NA","NA"
826,"1975_79","NA","NA"
826,"1980_84","NA","NA"
826,"1985_89","NA","NA"
826,"1990_94","NA","NA"
826,"1995_99","NA","NA"
826,"2000_04","NA","NA"
826,"2005_09","NA","NA"
826,"2010_14","NA","NA"
826,"2015_19","NA","NA"
826,"2020_25","NA","NA"
830,"1970_74","NA","NA"
830,"1975_79","NA","NA"
830,"1980_84","NA","NA"
830,"1985_89","NA","NA"
830,"1990_94","NA","NA"
830,"1995_99","NA","NA"
830,"2000_04","NA","NA"
830,"2005_09","NA","NA"
830,"2010_14","NA","NA"
830,"2015_19","NA","NA"
830,"2020_25","NA","NA"
834,"1970_74",39.1789,"15-19"
834,"1975_79",31.48036,"15-19"
834,"1980_84",23.43932,"15-19"
834,"1985_89",17.01163,"15-19"
834,"1990_94",12.7611,"15-19"
834,"1995_99",9.199453,"15-19"
834,"2000_04",8.977463,"15-19"
834,"2005_09",4.54972,"15-19"
834,"2010_14",6.2331,"15-19"
834,"2015_19",4.473003,"15-19"
834,"2020_25",1.38277,"15-19"
834,"1970_74",46.67706,"20-24"
834,"1975_79",39.26257,"20-24"
834,"1980_84",31.5105,"20-24"
834,"1985_89",23.45971,"20-24"
834,"1990_94",17.02213,"20-24"
834,"1995_99",12.76521,"20-24"
834,"2000_04",12.67298,"20-24"
834,"2005_09",6.51783,"20-24"
834,"2010_14",9.037352,"20-24"
834,"2015_19",6.561336,"20-24"
834,"2020_25",2.059595,"20-24"
834,"1970_74",54.03127,"25-29"
834,"1975_79",46.63248,"25-29"
834,"1980_84",39.32984,"25-29"
834,"1985_89",31.54826,"25-29"
834,"1990_94",23.47854,"25-29"
834,"1995_99",17.02658,"25-29"
834,"2000_04",17.58053,"25-29"
834,"2005_09",9.197137,"25-29"
834,"2010_14",12.94265,"25-29"
834,"2015_19",9.511975,"25-29"
834,"2020_25",3.02483,"25-29"
834,"1970_74",60.96191,"30-34"
834,"1975_79",53.92428,"30-34"
834,"1980_84",46.69965,"30-34"
834,"1985_89",39.37148,"30-34"
834,"1990_94",31.56916,"30-34"
834,"1995_99",23.4796,"30-34"
834,"2000_04",23.44215,"30-34"
834,"2005_09",12.75556,"30-34"
834,"2010_14",18.25831,"30-34"
834,"2015_19",13.61984,"30-34"
834,"2020_25",4.389401,"30-34"
834,"1970_74",67.17964,"35-39"
834,"1975_79",60.87177,"35-39"
834,"1980_84",53.98621,"35-39"
834,"1985_89",46.74927,"35-39"
834,"1990_94",39.39602,"35-39"
834,"1995_99",31.57307,"35-39"
834,"2000_04",32.33497,"35-39"
834,"2005_09",17.0151,"35-39"
834,"2010_14",25.33095,"35-39"
834,"2015_19",19.21574,"35-39"
834,"2020_25",6.293036,"35-39"
834,"1970_74",72.75889,"40-44"
834,"1975_79",67.13502,"40-44"
834,"1980_84",60.93598,"40-44"
834,"1985_89",54.04284,"40-44"
834,"1990_94",46.79131,"40-44"
834,"1995_99",39.43377,"40-44"
834,"2000_04",43.53049,"40-44"
834,"2005_09",23.49585,"40-44"
834,"2010_14",33.82539,"40-44"
834,"2015_19",26.68319,"40-44"
834,"2020_25",8.896713,"40-44"
834,"1970_74",77.5965,"45-49"
834,"1975_79",72.85956,"45-49"
834,"1980_84",67.25233,"45-49"
834,"1985_89",61.04271,"45-49"
834,"1990_94",54.15806,"45-49"
834,"1995_99",46.91223,"45-49"
834,"2000_04",54.47813,"45-49"
834,"2005_09",31.69436,"45-49"
834,"2010_14",46.78679,"45-49"
834,"2015_19",35.68166,"45-49"
834,"2020_25",12.38681,"45-49"
834,"1970_74","NA","50-54"
834,"1975_79",77.76706,"50-54"
834,"1980_84",73.00036,"50-54"
834,"1985_89",67.38465,"50-54"
834,"1990_94",61.21978,"50-54"
834,"1995_99",54.35954,"50-54"
834,"2000_04",64.91866,"50-54"
834,"2005_09",39.74273,"50-54"
834,"2010_14",63.23198,"50-54"
834,"2015_19",49.43198,"50-54"
834,"2020_25",16.66222,"50-54"
834,"1970_74",85.46279,"55-59"
834,"1975_79",82.03518,"55-59"
834,"1980_84",77.90874,"55-59"
834,"1985_89",73.17726,"55-59"
834,"1990_94",67.60497,"55-59"
834,"1995_99",61.4731,"55-59"
834,"2000_04",75.27299,"55-59"
834,"2005_09",47.41679,"55-59"
834,"2010_14",79.40863,"55-59"
834,"2015_19",66.90215,"55-59"
834,"2020_25",22.94309,"55-59"
834,"1970_74",88.62585,"60-64"
834,"1975_79",85.72963,"60-64"
834,"1980_84",82.19591,"60-64"
834,"1985_89",78.10745,"60-64"
834,"1990_94",73.39807,"60-64"
834,"1995_99",67.89015,"60-64"
834,"2000_04",85.10616,"60-64"
834,"2005_09",54.93069,"60-64"
834,"2010_14",94.73141,"60-64"
834,"2015_19",84.02495,"60-64"
834,"2020_25",31.29271,"60-64"
834,"1970_74",91.35056,"65-69"
834,"1975_79",88.91094,"65-69"
834,"1980_84",85.90218,"65-69"
834,"1985_89",82.36533,"65-69"
834,"1990_94",78.33054,"65-69"
834,"1995_99",73.67085,"65-69"
834,"2000_04",93.91444,"65-69"
834,"2005_09",62.08806,"65-69"
834,"2010_14",109.704,"65-69"
834,"2015_19",100.2249,"65-69"
834,"2020_25",35.37938,"65-69"
834,"1970_74",92.61468,"70+"
834,"1975_79",91.82687,"70+"
834,"1980_84",89.30865,"70+"
834,"1985_89",86.40864,"70+"
834,"1990_94",82.96112,"70+"
834,"1995_99",78.94261,"70+"
834,"2000_04",102.3436,"70+"
834,"2005_09",68.82148,"70+"
834,"2010_14",124.5223,"70+"
834,"2015_19",116.6784,"70+"
834,"2020_25",43.81301,"70+"
834,"1970_74",60.32432,"15+"
834,"1975_79",53.85464,"15+"
834,"1980_84",47.07008,"15+"
834,"1985_89",40.19145,"15+"
834,"1990_94",33.73529,"15+"
834,"1995_99",27.71608,"15+"
834,"2000_04",30.5691,"15+"
834,"2005_09",17.46445,"15+"
834,"2010_14",27.04935,"15+"
834,"2015_19",22.11277,"15+"
834,"2020_25",7.810714,"15+"
840,"1970_74","NA","NA"
840,"1975_79","NA","NA"
840,"1980_84","NA","NA"
840,"1985_89","NA","NA"
840,"1990_94","NA","NA"
840,"1995_99","NA","NA"
840,"2000_04","NA","NA"
840,"2005_09","NA","NA"
840,"2010_14","NA","NA"
840,"2015_19","NA","NA"
840,"2020_25","NA","NA"
850,"1970_74","NA","NA"
850,"1975_79","NA","NA"
850,"1980_84","NA","NA"
850,"1985_89","NA","NA"
850,"1990_94","NA","NA"
850,"1995_99","NA","NA"
850,"2000_04","NA","NA"
850,"2005_09","NA","NA"
850,"2010_14","NA","NA"
850,"2015_19","NA","NA"
850,"2020_25","NA","NA"
854,"1970_74",85.75177,"15-19"
854,"1975_79",82.99263,"15-19"
854,"1980_84",79.65685,"15-19"
854,"1985_89",75.73611,"15-19"
854,"1990_94",71.2485,"15-19"
854,"1995_99",66.19061,"15-19"
854,"2000_04",63.80178,"15-19"
854,"2005_09",58.94678,"15-19"
854,"2010_14",48.95518,"15-19"
854,"2015_19",41.54979,"15-19"
854,"2020_25",35.49868,"15-19"
854,"1970_74",88.64531,"20-24"
854,"1975_79",85.78061,"20-24"
854,"1980_84",83.02031,"20-24"
854,"1985_89",79.68338,"20-24"
854,"1990_94",75.75485,"20-24"
854,"1995_99",71.25634,"20-24"
854,"2000_04",69.67149,"20-24"
854,"2005_09",65.387,"20-24"
854,"2010_14",55.23681,"20-24"
854,"2015_19",47.72541,"20-24"
854,"2020_25",41.5692,"20-24"
854,"1970_74",91.61335,"25-29"
854,"1975_79",88.67873,"25-29"
854,"1980_84",85.80944,"25-29"
854,"1985_89",83.051,"25-29"
854,"1990_94",79.70686,"25-29"
854,"1995_99",75.77509,"25-29"
854,"2000_04",74.99948,"25-29"
854,"2005_09",71.4018,"25-29"
854,"2010_14",61.26727,"25-29"
854,"2015_19",53.84564,"25-29"
854,"2020_25",47.8308,"25-29"
854,"1970_74",93.7504,"30-34"
854,"1975_79",91.63566,"30-34"
854,"1980_84",88.69775,"30-34"
854,"1985_89",85.83727,"30-34"
854,"1990_94",83.07084,"30-34"
854,"1995_99",79.71107,"30-34"
854,"2000_04",79.72755,"30-34"
854,"2005_09",76.83608,"30-34"
854,"2010_14",66.89033,"30-34"
854,"2015_19",59.71686,"30-34"
854,"2020_25",54.05175,"30-34"
854,"1970_74",94.65115,"35-39"
854,"1975_79",93.75311,"35-39"
854,"1980_84",91.64574,"35-39"
854,"1985_89",88.70861,"35-39"
854,"1990_94",85.84845,"35-39"
854,"1995_99",83.0642,"35-39"
854,"2000_04",83.87759,"35-39"
854,"2005_09",81.68398,"35-39"
854,"2010_14",71.98259,"35-39"
854,"2015_19",65.19107,"35-39"
854,"2020_25",60.04209,"35-39"
854,"1970_74",95.23549,"40-44"
854,"1975_79",94.66284,"40-44"
854,"1980_84",93.77386,"40-44"
854,"1985_89",91.65986,"40-44"
854,"1990_94",88.72923,"40-44"
854,"1995_99",85.86436,"40-44"
854,"2000_04",87.43695,"40-44"
854,"2005_09",85.96385,"40-44"
854,"2010_14",76.53699,"40-44"
854,"2015_19",70.17098,"40-44"
854,"2020_25",65.65816,"40-44"
854,"1970_74",95.90622,"45-49"
854,"1975_79",95.25998,"45-49"
854,"1980_84",94.68565,"45-49"
854,"1985_89",93.7971,"45-49"
854,"1990_94",91.69172,"45-49"
854,"1995_99",88.7794,"45-49"
854,"2000_04",90.43397,"45-49"
854,"2005_09",89.6703,"45-49"
854,"2010_14",80.57365,"45-49"
854,"2015_19",74.64356,"45-49"
854,"2020_25",70.79731,"45-49"
854,"1970_74","NA","50-54"
854,"1975_79",95.94509,"50-54"
854,"1980_84",95.30063,"50-54"
854,"1985_89",94.72366,"50-54"
854,"1990_94",93.83674,"50-54"
854,"1995_99",91.75846,"50-54"
854,"2000_04",93.53224,"50-54"
854,"2005_09",92.78498,"50-54"
854,"2010_14",84.08923,"50-54"
854,"2015_19",78.62489,"50-54"
854,"2020_25",75.42375,"50-54"
854,"1970_74",97.07298,"55-59"
854,"1975_79",96.31784,"55-59"
854,"1980_84",95.98219,"55-59"
854,"1985_89",95.3427,"55-59"
854,"1990_94",94.77943,"55-59"
854,"1995_99",93.90385,"55-59"
854,"2000_04",96.67265,"55-59"
854,"2005_09",95.95974,"55-59"
854,"2010_14",87.02113,"55-59"
854,"2015_19",82.04998,"55-59"
854,"2020_25",79.54707,"55-59"
854,"1970_74",97.97114,"60-64"
854,"1975_79",97.10487,"60-64"
854,"1980_84",96.36123,"60-64"
854,"1985_89",96.01763,"60-64"
854,"1990_94",95.40019,"60-64"
854,"1995_99",94.83664,"60-64"
854,"2000_04",98.90681,"60-64"
854,"2005_09",99.15928,"60-64"
854,"2010_14",90.01279,"60-64"
854,"2015_19",84.93551,"60-64"
854,"2020_25",83.11501,"60-64"
854,"1970_74",98.51803,"65-69"
854,"1975_79",98.00178,"65-69"
854,"1980_84",97.13934,"65-69"
854,"1985_89",96.40209,"65-69"
854,"1990_94",96.06251,"65-69"
854,"1995_99",95.45679,"65-69"
854,"2000_04",99.89369,"65-69"
854,"2005_09",101.4492,"65-69"
854,"2010_14",93.00715,"65-69"
854,"2015_19",87.84209,"65-69"
854,"2020_25",84.59914,"65-69"
854,"1970_74",98.81384,"70+"
854,"1975_79",98.58807,"70+"
854,"1980_84",98.06341,"70+"
854,"1985_89",97.23538,"70+"
854,"1990_94",96.5092,"70+"
854,"1995_99",96.22025,"70+"
854,"2000_04",100.638,"70+"
854,"2005_09",102.5164,"70+"
854,"2010_14",95.20889,"70+"
854,"2015_19",90.90028,"70+"
854,"2020_25",88.0456,"70+"
854,"1970_74",92.33435,"15+"
854,"1975_79",90.47872,"15+"
854,"1980_84",88.16324,"15+"
854,"1985_89",85.42942,"15+"
854,"1990_94",82.27368,"15+"
854,"1995_99",78.56381,"15+"
854,"2000_04",78.17708,"15+"
854,"2005_09",75.0815,"15+"
854,"2010_14",65.4006,"15+"
854,"2015_19",58.77555,"15+"
854,"2020_25",53.97915,"15+"
858,"1970_74",1.952497,"15-19"
858,"1975_79",1.601551,"15-19"
858,"1980_84",1.342908,"15-19"
858,"1985_89",1.066043,"15-19"
858,"1990_94",.8548718,"15-19"
858,"1995_99",.690152,"15-19"
858,"2000_04",.5611015,"15-19"
858,"2005_09",.5394698,"15-19"
858,"2010_14",.4629118,"15-19"
858,"2015_19",.4005795,"15-19"
858,"2020_25",.2836324,"15-19"
858,"1970_74",2.327832,"20-24"
858,"1975_79",1.943873,"20-24"
858,"1980_84",1.591461,"20-24"
858,"1985_89",1.338017,"20-24"
858,"1990_94",1.062753,"20-24"
858,"1995_99",.8540314,"20-24"
858,"2000_04",.6897962,"20-24"
858,"2005_09",.660269,"20-24"
858,"2010_14",.5595086,"20-24"
858,"2015_19",.4677599,"20-24"
858,"2020_25",.3200051,"20-24"
858,"1970_74",2.792923,"25-29"
858,"1975_79",2.321432,"25-29"
858,"1980_84",1.936961,"25-29"
858,"1985_89",1.586283,"25-29"
858,"1990_94",1.334999,"25-29"
858,"1995_99",1.062476,"25-29"
858,"2000_04",.8538408,"25-29"
858,"2005_09",.8122488,"25-29"
858,"2010_14",.6845581,"25-29"
858,"2015_19",.564854,"25-29"
858,"2020_25",.3721578,"25-29"
858,"1970_74",3.47021,"30-34"
858,"1975_79",2.788309,"30-34"
858,"1980_84",2.312512,"30-34"
858,"1985_89",1.932349,"30-34"
858,"1990_94",1.584302,"30-34"
858,"1995_99",1.33419,"30-34"
858,"2000_04",1.061873,"30-34"
858,"2005_09",1.005689,"30-34"
858,"2010_14",.8419008,"30-34"
858,"2015_19",.6912583,"30-34"
858,"2020_25",.4481565,"30-34"
858,"1970_74",4.310902,"35-39"
858,"1975_79",3.470989,"35-39"
858,"1980_84",2.779011,"35-39"
858,"1985_89",2.309494,"35-39"
858,"1990_94",1.929018,"35-39"
858,"1995_99",1.583288,"35-39"
858,"2000_04",1.3326,"35-39"
858,"2005_09",1.249933,"35-39"
858,"2010_14",1.042161,"35-39"
858,"2015_19",.8502188,"35-39"
858,"2020_25",.5483241,"35-39"
858,"1970_74",5.361176,"40-44"
858,"1975_79",4.300462,"40-44"
858,"1980_84",3.456951,"40-44"
858,"1985_89",2.777844,"40-44"
858,"1990_94",2.305645,"40-44"
858,"1995_99",1.927726,"40-44"
858,"2000_04",1.580881,"40-44"
858,"2005_09",1.568991,"40-44"
858,"2010_14",1.296227,"40-44"
858,"2015_19",1.051926,"40-44"
858,"2020_25",.674104,"40-44"
858,"1970_74",6.680556,"45-49"
858,"1975_79",5.356488,"45-49"
858,"1980_84",4.29387,"45-49"
858,"1985_89",3.446566,"45-49"
858,"1990_94",2.771889,"45-49"
858,"1995_99",2.300941,"45-49"
858,"2000_04",1.924355,"45-49"
858,"2005_09",1.861105,"45-49"
858,"2010_14",1.625588,"45-49"
858,"2015_19",1.307402,"45-49"
858,"2020_25",.8330641,"45-49"
858,"1970_74","NA","50-54"
858,"1975_79",6.673595,"50-54"
858,"1980_84",5.347716,"50-54"
858,"1985_89",4.282041,"50-54"
858,"1990_94",3.438126,"50-54"
858,"1995_99",2.766186,"50-54"
858,"2000_04",2.296554,"50-54"
858,"2005_09",2.262254,"50-54"
858,"2010_14",1.926812,"50-54"
858,"2015_19",1.638968,"50-54"
858,"2020_25",1.033855,"50-54"
858,"1970_74",10.50046,"55-59"
858,"1975_79",8.382298,"55-59"
858,"1980_84",6.656646,"55-59"
858,"1985_89",5.330951,"55-59"
858,"1990_94",4.268823,"55-59"
858,"1995_99",3.424916,"55-59"
858,"2000_04",2.75699,"55-59"
858,"2005_09",2.697111,"55-59"
858,"2010_14",2.337113,"55-59"
858,"2015_19",1.939647,"55-59"
858,"2020_25",1.292801,"55-59"
858,"1970_74",12.95636,"60-64"
858,"1975_79",10.48279,"60-64"
858,"1980_84",8.358884,"60-64"
858,"1985_89",6.632387,"60-64"
858,"1990_94",5.307086,"60-64"
858,"1995_99",4.245871,"60-64"
858,"2000_04",3.407177,"60-64"
858,"2005_09",3.230334,"60-64"
858,"2010_14",2.779619,"60-64"
858,"2015_19",2.34734,"60-64"
858,"2020_25",1.541534,"60-64"
858,"1970_74",15.92231,"65-69"
858,"1975_79",12.93728,"65-69"
858,"1980_84",10.4543,"65-69"
858,"1985_89",8.325344,"65-69"
858,"1990_94",6.597861,"65-69"
858,"1995_99",5.276487,"65-69"
858,"2000_04",4.216484,"65-69"
858,"2005_09",3.987107,"65-69"
858,"2010_14",3.326189,"65-69"
858,"2015_19",2.786976,"65-69"
858,"2020_25",1.737148,"65-69"
858,"1970_74",17.21079,"70+"
858,"1975_79",15.9039,"70+"
858,"1980_84",12.88664,"70+"
858,"1985_89",10.38026,"70+"
858,"1990_94",8.227051,"70+"
858,"1995_99",6.498224,"70+"
858,"2000_04",5.180158,"70+"
858,"2005_09",4.862496,"70+"
858,"2010_14",4.026989,"70+"
858,"2015_19",3.248927,"70+"
858,"2020_25",1.940021,"70+"
858,"1970_74",6.715296,"15+"
858,"1975_79",5.734806,"15+"
858,"1980_84",4.709779,"15+"
858,"1985_89",3.851761,"15+"
858,"1990_94",3.109184,"15+"
858,"1995_99",2.519149,"15+"
858,"2000_04",2.060459,"15+"
858,"2005_09",1.978922,"15+"
858,"2010_14",1.67913,"15+"
858,"2015_19",1.39877,"15+"
858,"2020_25",.9015806,"15+"
860,"1970_74",12.97863,"15-19"
860,"1975_79",10.02651,"15-19"
860,"1980_84",7.755573,"15-19"
860,"1985_89",5.959521,"15-19"
860,"1990_94",4.535263,"15-19"
860,"1995_99",3.441535,"15-19"
860,"2000_04",.3487565,"15-19"
860,"2005_09",1.95895,"15-19"
860,"2010_14",.0027497,"15-19"
860,"2015_19",.0030643,"15-19"
860,"2020_25","NA","15-19"
860,"1970_74",16.72022,"20-24"
860,"1975_79",12.99658,"20-24"
860,"1980_84",10.09469,"20-24"
860,"1985_89",7.773288,"20-24"
860,"1990_94",5.981484,"20-24"
860,"1995_99",4.535877,"20-24"
860,"2000_04",.4617045,"20-24"
860,"2005_09",2.601848,"20-24"
860,"2010_14",.0036521,"20-24"
860,"2015_19",.0040766,"20-24"
860,"2020_25","NA","20-24"
860,"1970_74",20.71752,"25-29"
860,"1975_79",16.55652,"25-29"
860,"1980_84",12.9785,"25-29"
860,"1985_89",10.11505,"25-29"
860,"1990_94",7.831322,"25-29"
860,"1995_99",5.982725,"25-29"
860,"2000_04",.6087584,"25-29"
860,"2005_09",3.445803,"25-29"
860,"2010_14",.0048525,"25-29"
860,"2015_19",.0054161,"25-29"
860,"2020_25","NA","25-29"
860,"1970_74",25.60695,"30-34"
860,"1975_79",20.66793,"30-34"
860,"1980_84",16.52372,"30-34"
860,"1985_89",13.00043,"30-34"
860,"1990_94",10.13219,"30-34"
860,"1995_99",7.839914,"30-34"
860,"2000_04",.8031553,"30-34"
860,"2005_09",4.544444,"30-34"
860,"2010_14",.0064282,"30-34"
860,"2015_19",.0071983,"30-34"
860,"2020_25","NA","30-34"
860,"1970_74",31.4223,"35-39"
860,"1975_79",25.59731,"35-39"
860,"1980_84",20.67041,"35-39"
860,"1985_89",16.56673,"35-39"
860,"1990_94",13.02614,"35-39"
860,"1995_99",10.14634,"35-39"
860,"2000_04",1.052767,"35-39"
860,"2005_09",5.99784,"35-39"
860,"2010_14",.008479,"35-39"
860,"2015_19",.0095363,"35-39"
860,"2020_25","NA","35-39"
860,"1970_74",37.77145,"40-44"
860,"1975_79",31.46013,"40-44"
860,"1980_84",25.61832,"40-44"
860,"1985_89",20.69606,"40-44"
860,"1990_94",16.61418,"40-44"
860,"1995_99",13.05149,"40-44"
860,"2000_04",1.363159,"40-44"
860,"2005_09",7.866173,"40-44"
860,"2010_14",.011196,"40-44"
860,"2015_19",.0125864,"40-44"
860,"2020_25","NA","40-44"
860,"1970_74",45.51977,"45-49"
860,"1975_79",37.91315,"45-49"
860,"1980_84",31.51899,"45-49"
860,"1985_89",25.70375,"45-49"
860,"1990_94",20.7341,"45-49"
860,"1995_99",16.66629,"45-49"
860,"2000_04",1.755037,"45-49"
860,"2005_09",10.19533,"45-49"
860,"2010_14",.0146965,"45-49"
860,"2015_19",.0166326,"45-49"
860,"2020_25","NA","45-49"
860,"1970_74",53.93037,"50-54"
860,"1975_79",45.93981,"50-54"
860,"1980_84",38.06345,"50-54"
860,"1985_89",31.68005,"50-54"
860,"1990_94",25.80209,"50-54"
860,"1995_99",20.82216,"50-54"
860,"2000_04",2.243928,"50-54"
860,"2005_09",13.14168,"50-54"
860,"2010_14",.0190758,"50-54"
860,"2015_19",.0218646,"50-54"
860,"2020_25","NA","50-54"
860,"1970_74",61.02471,"55-59"
860,"1975_79",54.13055,"55-59"
860,"1980_84",46.04414,"55-59"
860,"1985_89",38.23763,"55-59"
860,"1990_94",31.83447,"55-59"
860,"1995_99",25.95234,"55-59"
860,"2000_04",2.807578,"55-59"
860,"2005_09",16.83686,"55-59"
860,"2010_14",.0246306,"55-59"
860,"2015_19",.0284237,"55-59"
860,"2020_25","NA","55-59"
860,"1970_74",67.03816,"60-64"
860,"1975_79",61.18771,"60-64"
860,"1980_84",54.43667,"60-64"
860,"1985_89",46.21561,"60-64"
860,"1990_94",38.41314,"60-64"
