"iso","year","sex","unesco_il_prop","wb_il_prop","cc","continent"
312,1970,"Female",NA,NA,"Guadeloupe","Americas"
316,1970,"Female",NA,NA,"Guam","Oceania"
320,1970,"Female",62.6575383780258,NA,"Guatemala","Americas"
324,1970,"Female",NA,NA,"Guinea","Africa"
624,1970,"Female",96.3314756489833,NA,"Guinea-Bissau","Africa"
328,1970,"Female",12.1416478561602,NA,"Guyana","Americas"
332,1970,"Female",81.4321081742193,NA,"Haiti","Americas"
340,1970,"Female",49.6412869772189,NA,"Honduras","Americas"
344,1970,"Female",35.2915577809264,NA,"Hong Kong SAR China","Asia"
348,1970,"Female",2.2717865046979,NA,"Hungary","Europe"
352,1970,"Female",NA,NA,"Iceland","Europe"
356,1970,"Female",81.4925481567328,NA,"India","Asia"
360,1970,"Female",55.9544246671617,NA,"Indonesia","Asia"
364,1970,"Female",76.5712282555368,NA,"Iran","Asia"
368,1970,"Female",86.874601495634,NA,"Iraq","Asia"
372,1970,"Female",NA,NA,"Ireland","Europe"
376,1970,"Female",17.7819417648133,NA,"Israel","Asia"
380,1970,"Female",6.78497009224502,NA,"Italy","Europe"
388,1970,"Female",29.0713155524085,NA,"Jamaica","Americas"
392,1970,"Female",NA,NA,"Japan","Asia"
400,1970,"Female",65.328541162245,NA,"Jordan","Asia"
398,1970,"Female",NA,NA,"Kazakhstan","Asia"
404,1970,"Female",74.1466958847326,NA,"Kenya","Africa"
296,1970,"Female",NA,NA,"Kiribati","Oceania"
414,1970,"Female",53.1834851287936,NA,"Kuwait","Asia"
417,1970,"Female",NA,NA,"Kyrgyzstan","Asia"
418,1970,"Female",NA,NA,"Laos","Asia"
428,1970,"Female",0.231474692280427,NA,"Latvia","Europe"
422,1970,"Female",49.2238180665167,NA,"Lebanon","Asia"
426,1970,"Female",23.9015840048735,NA,"Lesotho","Africa"
430,1970,"Female",92.6897925928754,NA,"Liberia","Africa"
434,1970,"Female",87.846025518614,NA,"Libya","Africa"
440,1970,"Female",2.33813100710838,NA,"Lithuania","Europe"
442,1970,"Female",NA,NA,"Luxembourg","Europe"
446,1970,"Female",NA,NA,"Macau SAR China","Asia"
450,1970,"Female",71.7856226517026,NA,"Madagascar","Africa"
454,1970,"Female",80.3672888340282,NA,"Malawi","Africa"
458,1970,"Female",53.8597725606022,NA,"Malaysia","Asia"
462,1970,"Female",14.9462514959319,NA,"Maldives","Asia"
466,1970,"Female",96.7855311688465,NA,"Mali","Africa"
470,1970,"Female",22.9259892568533,NA,"Malta","Europe"
474,1970,"Female",10.1077503864974,NA,"Martinique","Americas"
478,1970,"Female",83.1304818227294,NA,"Mauritania","Africa"
480,1970,"Female",42.3096530805841,NA,"Mauritius","Africa"
175,1970,"Female",NA,NA,"Mayotte","Africa"
484,1970,"Female",30.1733333798501,NA,"Mexico","Americas"
583,1970,"Female",NA,NA,"Micronesia (Federated States of)","Oceania"
496,1970,"Female",NA,NA,"Mongolia","Asia"
499,1970,"Female",NA,NA,"Montenegro","Europe"
504,1970,"Female",91.9008079379178,NA,"Morocco","Africa"
508,1970,"Female",93.4108498103673,NA,"Mozambique","Africa"
104,1970,"Female",43.25389110446,NA,"Myanmar (Burma)","Asia"
516,1970,"Female",49.137494023662,NA,"Namibia","Africa"
524,1970,"Female",96.3524654518576,NA,"Nepal","Asia"
528,1970,"Female",NA,NA,"Netherlands","Europe"
540,1970,"Female",NA,NA,"New Caledonia","Oceania"
554,1970,"Female",NA,NA,"New Zealand","Oceania"
558,1970,"Female",44.0750125227225,NA,"Nicaragua","Americas"
562,1970,"Female",98.768101979838,NA,"Niger","Africa"
566,1970,"Female",89.7922256612528,NA,"Nigeria","Africa"
578,1970,"Female",NA,NA,"Norway","Europe"
275,1970,"Female",NA,NA,"Palestinian Territories","Asia"
512,1970,"Female",94.8459917955609,NA,"Oman","Asia"
586,1970,"Female",91.2244733758646,NA,"Pakistan","Asia"
591,1970,"Female",21.7130009193488,NA,"Panama","Americas"
598,1970,"Female",70.3172540353269,NA,"Papua New Guinea","Oceania"
600,1970,"Female",25.4974309846799,NA,"Paraguay","Americas"
604,1970,"Female",39.6481398506526,NA,"Peru","Americas"
608,1970,"Female",18.2248888491743,NA,"Philippines","Asia"
616,1970,"Female",2.35865427908133,NA,"Poland","Europe"
620,1970,"Female",31.9809580835308,NA,"Portugal","Europe"
630,1970,"Female",15.9586126325288,NA,"Puerto Rico","Americas"
634,1970,"Female",53.6934518855477,NA,"Qatar","Asia"
410,1970,"Female",19.8780887589497,NA,"South Korea","Asia"
498,1970,"Female",13.4090568345008,NA,"Moldova","Europe"
638,1970,"Female",33.1410893693188,NA,"Réunion","Africa"
642,1970,"Female",10.3009414184024,NA,"Romania","Europe"
643,1970,"Female",2.61352134926975,NA,"Russia","Europe"
646,1970,"Female",83.6942467234624,NA,"Rwanda","Africa"
662,1970,"Female",NA,NA,"St. Lucia","Americas"
670,1970,"Female",NA,4.5,"St. Vincent & Grenadines","Americas"
882,1970,"Female",39.2099090262521,NA,"Samoa","Oceania"
678,1970,"Female",NA,NA,"São Tomé & Príncipe","Africa"
682,1970,"Female",82.8509872642535,NA,"Saudi Arabia","Asia"
686,1970,"Female",93.857495569204,NA,"Senegal","Africa"
688,1970,"Female",NA,NA,"Serbia","Europe"
690,1970,"Female",NA,NA,"Seychelles","Africa"
694,1970,"Female",NA,NA,"Sierra Leone","Africa"
702,1970,"Female",40.336911877957,NA,"Singapore","Asia"
703,1970,"Female",NA,NA,"Slovakia","Europe"
705,1970,"Female",0.773098168641931,NA,"Slovenia","Europe"
90,1970,"Female",NA,NA,"Solomon Islands","Oceania"
706,1970,"Female",NA,NA,"Somalia","Africa"
710,1970,"Female",32.005160480345,NA,"South Africa","Africa"
728,1970,"Female",NA,NA,"South Sudan","Africa"
724,1970,"Female",11.8146643575385,NA,"Spain","Europe"
144,1970,"Female",28.4025260974104,NA,"Sri Lanka","Asia"
729,1970,"Female",89.734037286783,NA,"Sudan","Africa"
740,1970,"Female",NA,NA,"Suriname","Americas"
748,1970,"Female",55.544554588682,NA,"Swaziland","Africa"
752,1970,"Female",NA,NA,"Sweden","Europe"
756,1970,"Female",NA,NA,"Switzerland","Europe"
760,1970,"Female",78.9796866731268,NA,"Syria","Asia"
158,1970,"Female",NA,NA,"Taiwan","Asia"
762,1970,"Female",13.5616132553201,NA,"Tajikistan","Asia"
764,1970,"Female",27.2149088972321,NA,"Thailand","Asia"
807,1970,"Female",NA,NA,"Macedonia","Europe"
626,1970,"Female",NA,NA,"Timor-Leste","Asia"
768,1970,"Female",87.5443980573585,NA,"Togo","Africa"
776,1970,"Female",NA,NA,"Tonga","Oceania"
780,1970,"Female",10.6116293157979,NA,"Trinidad & Tobago","Americas"
788,1970,"Female",85.2337395864767,NA,"Tunisia","Africa"
792,1970,"Female",60.1594569315168,NA,"Turkey","Asia"
795,1970,"Female",NA,NA,"Turkmenistan","Asia"
800,1970,"Female",78.4860168038922,NA,"Uganda","Africa"
804,1970,"Female",NA,NA,"Ukraine","Europe"
784,1970,"Female",63.4832448676636,NA,"United Arab Emirates","Asia"
826,1970,"Female",NA,NA,"United Kingdom","Europe"
834,1970,"Female",79.7651464701337,NA,"Tanzania","Africa"
840,1970,"Female",NA,NA,"United States","Americas"
850,1970,"Female",NA,NA,"U.S. Virgin Islands","Americas"
858,1970,"Female",6.61670725334928,NA,"Uruguay","Americas"
860,1970,"Female",46.8305431840435,NA,"Uzbekistan","Asia"
548,1970,"Female",NA,NA,"Vanuatu","Oceania"
862,1970,"Female",26.9850501142768,NA,"Venezuela","Americas"
704,1970,"Female",27.7180419707935,NA,"Vietnam","Asia"
732,1970,"Female",NA,NA,"Western Sahara","Africa"
887,1970,"Female",97.7371254665979,NA,"Yemen","Asia"
894,1970,"Female",67.7149113779493,NA,"Zambia","Africa"
716,1970,"Female",51.0911121316084,NA,"Zimbabwe","Africa"
4,1971,"Female",97.4196433401301,NA,"Afghanistan","Asia"
8,1971,"Female",61.4765880563091,NA,"Albania","Europe"
12,1971,"Female",87.4824208341495,NA,"Algeria","Africa"
24,1971,"Female",NA,NA,"Angola","Africa"
28,1971,"Female",NA,NA,"Antigua & Barbuda","Americas"
32,1971,"Female",7.50422220708493,NA,"Argentina","Americas"
51,1971,"Female",NA,NA,"Armenia","Asia"
533,1971,"Female",NA,NA,"Aruba","Americas"
36,1971,"Female",NA,NA,"Australia","Oceania"
40,1971,"Female",NA,NA,"Austria","Europe"
31,1971,"Female",NA,NA,"Azerbaijan","Asia"
44,1971,"Female",8.75068915799556,NA,"Bahamas","Americas"
48,1971,"Female",59.9235895388618,NA,"Bahrain","Asia"
50,1971,"Female",87.9137080741468,NA,"Bangladesh","Asia"
52,1971,"Female",NA,NA,"Barbados","Americas"
112,1971,"Female",3.13511377734372,NA,"Belarus","Europe"
56,1971,"Female",NA,NA,"Belgium","Europe"
84,1971,"Female",27.531482099519,NA,"Belize","Americas"
204,1971,"Female",93.8966962514206,NA,"Benin","Africa"
64,1971,"Female",NA,NA,"Bhutan","Asia"
68,1971,"Female",52.8952910431044,NA,"Bolivia","Americas"
70,1971,"Female",NA,NA,"Bosnia & Herzegovina","Europe"
72,1971,"Female",51.5020124197273,NA,"Botswana","Africa"
76,1971,"Female",34.6101663860648,NA,"Brazil","Americas"
96,1971,"Female",56.1129330438629,NA,"Brunei","Asia"
100,1971,"Female",10.6688537345431,NA,"Bulgaria","Europe"
854,1971,"Female",97.6170037731702,NA,"Burkina Faso","Africa"
108,1971,"Female",89.6950594400345,NA,"Burundi","Africa"
116,1971,"Female",73.2016879916074,NA,"Cambodia","Asia"
120,1971,"Female",79.9701710447674,NA,"Cameroon","Africa"
124,1971,"Female",NA,NA,"Canada","Americas"
132,1971,"Female",73.937772825397,NA,"Cape Verde","Africa"
140,1971,"Female",94.3235852684396,NA,"Central African Republic","Africa"
148,1971,"Female",95.5590888374443,NA,"Chad","Africa"
152,1971,"Female",12.3757914063648,NA,"Chile","Americas"
156,1971,"Female",62.7000047959274,NA,"China","Asia"
170,1971,"Female",22.7572474972839,NA,"Colombia","Americas"
174,1971,"Female",66.1079043678521,NA,"Comoros","Africa"
178,1971,"Female",78.6071478456974,NA,"Congo - Brazzaville","Africa"
178,1971,"Female",87.8669937177825,NA,"Congo - Brazzaville","Africa"
188,1971,"Female",11.8331876871813,NA,"Costa Rica","Americas"
384,1971,"Female",93.0197212853674,NA,"Côte d’Ivoire","Africa"
191,1971,"Female",13.9527632325866,NA,"Croatia","Europe"
192,1971,"Female",10.3763141168239,NA,"Cuba","Americas"
531,1971,"Female",NA,NA,"Curaçao","Americas"
196,1971,"Female",24.2423621108915,NA,"Cyprus","Asia"
203,1971,"Female",NA,NA,"Czechia","Europe"
408,1971,"Female",NA,NA,"North Korea","Asia"
180,1971,"Female",NA,NA,"Congo - Kinshasa","Africa"
208,1971,"Female",NA,NA,"Denmark","Europe"
262,1971,"Female",83.5073810729028,NA,"Djibouti","Africa"
214,1971,"Female",34.3316348826257,NA,"Dominican Republic","Americas"
218,1971,"Female",29.571466072693,NA,"Ecuador","Americas"
818,1971,"Female",82.3187503978145,NA,"Egypt","Africa"
222,1971,"Female",46.6286970936799,NA,"El Salvador","Americas"
226,1971,"Female",71.302562961718,NA,"Equatorial Guinea","Africa"
232,1971,"Female",80.6631903492559,NA,"Eritrea","Africa"
233,1971,"Female",NA,NA,"Estonia","Europe"
231,1971,"Female",93.517831186696,NA,"Ethiopia","Africa"
242,1971,"Female",32.308061842046,NA,"Fiji","Oceania"
246,1971,"Female",NA,NA,"Finland","Europe"
250,1971,"Female",NA,NA,"France","Europe"
254,1971,"Female",NA,NA,"French Guiana","Americas"
258,1971,"Female",NA,NA,"French Polynesia","Oceania"
266,1971,"Female",NA,NA,"Gabon","Africa"
270,1971,"Female",92.8452215936459,NA,"Gambia","Africa"
268,1971,"Female",NA,NA,"Georgia","Asia"
276,1971,"Female",NA,NA,"Germany","Europe"
288,1971,"Female",82.1681609811942,NA,"Ghana","Africa"
300,1971,"Female",20.2749640220789,NA,"Greece","Europe"
308,1971,"Female",NA,NA,"Grenada","Americas"
312,1971,"Female",NA,NA,"Guadeloupe","Americas"
316,1971,"Female",NA,NA,"Guam","Oceania"
320,1971,"Female",61.9098386589418,NA,"Guatemala","Americas"
324,1971,"Female",NA,NA,"Guinea","Africa"
624,1971,"Female",96.0489141762677,NA,"Guinea-Bissau","Africa"
328,1971,"Female",11.5555817494503,NA,"Guyana","Americas"
332,1971,"Female",80.6088479497061,NA,"Haiti","Americas"
340,1971,"Female",48.7225552694185,NA,"Honduras","Americas"
344,1971,"Female",34.1370157815563,NA,"Hong Kong SAR China","Asia"
348,1971,"Female",2.21451263324329,NA,"Hungary","Europe"
352,1971,"Female",NA,NA,"Iceland","Europe"
356,1971,"Female",80.7572690737967,NA,"India","Asia"
360,1971,"Female",54.3435116196294,NA,"Indonesia","Asia"
364,1971,"Female",75.0030666556299,NA,"Iran","Asia"
368,1971,"Female",86.0983810466806,NA,"Iraq","Asia"
372,1971,"Female",NA,NA,"Ireland","Europe"
376,1971,"Female",17.2955178927305,NA,"Israel","Asia"
380,1971,"Female",6.60230974221437,NA,"Italy","Europe"
388,1971,"Female",28.2795976477333,NA,"Jamaica","Americas"
392,1971,"Female",NA,NA,"Japan","Asia"
400,1971,"Female",63.3899699846,NA,"Jordan","Asia"
398,1971,"Female",NA,NA,"Kazakhstan","Asia"
404,1971,"Female",72.5999623072363,NA,"Kenya","Africa"
296,1971,"Female",NA,NA,"Kiribati","Oceania"
414,1971,"Female",51.6762761701166,NA,"Kuwait","Asia"
417,1971,"Female",NA,NA,"Kyrgyzstan","Asia"
418,1971,"Female",NA,NA,"Laos","Asia"
428,1971,"Female",0.23044265729344,NA,"Latvia","Europe"
422,1971,"Female",47.8603319597102,NA,"Lebanon","Asia"
426,1971,"Female",23.0509651490469,NA,"Lesotho","Africa"
430,1971,"Female",92.2257791600725,NA,"Liberia","Africa"
434,1971,"Female",86.1898373745814,NA,"Libya","Africa"
440,1971,"Female",2.25849822442362,NA,"Lithuania","Europe"
442,1971,"Female",NA,NA,"Luxembourg","Europe"
446,1971,"Female",NA,NA,"Macau SAR China","Asia"
450,1971,"Female",70.7847914004718,NA,"Madagascar","Africa"
454,1971,"Female",79.6544599000381,NA,"Malawi","Africa"
458,1971,"Female",52.1054341420053,NA,"Malaysia","Asia"
462,1971,"Female",14.199232004722,NA,"Maldives","Asia"
466,1971,"Female",96.3646876530708,NA,"Mali","Africa"
470,1971,"Female",22.2612283247544,NA,"Malta","Europe"
474,1971,"Female",9.69765551105366,NA,"Martinique","Americas"
478,1971,"Female",82.8176416180278,NA,"Mauritania","Africa"
480,1971,"Female",41.2219430630787,NA,"Mauritius","Africa"
175,1971,"Female",NA,NA,"Mayotte","Africa"
484,1971,"Female",29.2677168227304,NA,"Mexico","Americas"
583,1971,"Female",NA,NA,"Micronesia (Federated States of)","Oceania"
496,1971,"Female",NA,NA,"Mongolia","Asia"
499,1971,"Female",NA,NA,"Montenegro","Europe"
504,1971,"Female",91.2385763754302,NA,"Morocco","Africa"
508,1971,"Female",93.029676628562,NA,"Mozambique","Africa"
104,1971,"Female",42.3022283547612,NA,"Myanmar (Burma)","Asia"
516,1971,"Female",48.0325035185607,NA,"Namibia","Africa"
524,1971,"Female",96.0541104800718,NA,"Nepal","Asia"
528,1971,"Female",NA,NA,"Netherlands","Europe"
540,1971,"Female",NA,NA,"New Caledonia","Oceania"
554,1971,"Female",NA,NA,"New Zealand","Oceania"
558,1971,"Female",43.5329940872871,NA,"Nicaragua","Americas"
562,1971,"Female",98.6485255879107,NA,"Niger","Africa"
566,1971,"Female",88.8741954358312,NA,"Nigeria","Africa"
578,1971,"Female",NA,NA,"Norway","Europe"
275,1971,"Female",NA,NA,"Palestinian Territories","Asia"
512,1971,"Female",94.0421663794007,NA,"Oman","Asia"
586,1971,"Female",90.7125450121247,NA,"Pakistan","Asia"
591,1971,"Female",21.249837024417,NA,"Panama","Americas"
598,1971,"Female",69.5283059380212,NA,"Papua New Guinea","Oceania"
600,1971,"Female",24.6630104954199,NA,"Paraguay","Americas"
604,1971,"Female",38.5680171604473,NA,"Peru","Americas"
608,1971,"Female",17.4860606198428,NA,"Philippines","Asia"
616,1971,"Female",2.25384095702579,NA,"Poland","Europe"
620,1971,"Female",31.1341224473843,NA,"Portugal","Europe"
630,1971,"Female",15.3759795678181,NA,"Puerto Rico","Americas"
634,1971,"Female",52.1295535730235,NA,"Qatar","Asia"
410,1971,"Female",18.9104249213797,NA,"South Korea","Asia"
498,1971,"Female",12.795591501637,NA,"Moldova","Europe"
638,1971,"Female",31.9849248176896,NA,"Réunion","Africa"
642,1971,"Female",9.96576365598114,NA,"Romania","Europe"
643,1971,"Female",2.52725191782459,NA,"Russia","Europe"
646,1971,"Female",82.5866470112466,NA,"Rwanda","Africa"
662,1971,"Female",NA,NA,"St. Lucia","Americas"
670,1971,"Female",NA,NA,"St. Vincent & Grenadines","Americas"
882,1971,"Female",38.4505099385439,NA,"Samoa","Oceania"
678,1971,"Female",NA,NA,"São Tomé & Príncipe","Africa"
682,1971,"Female",81.3841619091029,NA,"Saudi Arabia","Asia"
686,1971,"Female",93.2794415671809,NA,"Senegal","Africa"
688,1971,"Female",NA,NA,"Serbia","Europe"
690,1971,"Female",NA,NA,"Seychelles","Africa"
694,1971,"Female",NA,NA,"Sierra Leone","Africa"
702,1971,"Female",38.6642683007264,NA,"Singapore","Asia"
703,1971,"Female",NA,NA,"Slovakia","Europe"
705,1971,"Female",0.759355239578129,NA,"Slovenia","Europe"
90,1971,"Female",NA,NA,"Solomon Islands","Oceania"
706,1971,"Female",NA,NA,"Somalia","Africa"
710,1971,"Female",31.3146379737804,NA,"South Africa","Africa"
728,1971,"Female",NA,NA,"South Sudan","Africa"
724,1971,"Female",11.4655845484103,NA,"Spain","Europe"
144,1971,"Female",27.5857617682923,NA,"Sri Lanka","Asia"
729,1971,"Female",88.9655096325878,NA,"Sudan","Africa"
740,1971,"Female",NA,NA,"Suriname","Americas"
748,1971,"Female",54.2777534454575,NA,"Swaziland","Africa"
752,1971,"Female",NA,NA,"Sweden","Europe"
756,1971,"Female",NA,NA,"Switzerland","Europe"
760,1971,"Female",77.8000091682574,NA,"Syria","Asia"
158,1971,"Female",NA,NA,"Taiwan","Asia"
762,1971,"Female",12.8352095209476,NA,"Tajikistan","Asia"
764,1971,"Female",26.0142434332747,NA,"Thailand","Asia"
807,1971,"Female",NA,NA,"Macedonia","Europe"
626,1971,"Female",NA,NA,"Timor-Leste","Asia"
768,1971,"Female",86.919069900135,NA,"Togo","Africa"
776,1971,"Female",NA,NA,"Tonga","Oceania"
780,1971,"Female",10.1259609466854,NA,"Trinidad & Tobago","Americas"
788,1971,"Female",83.6885084905336,NA,"Tunisia","Africa"
792,1971,"Female",58.6317057026314,NA,"Turkey","Asia"
795,1971,"Female",NA,NA,"Turkmenistan","Asia"
800,1971,"Female",77.5421483930711,NA,"Uganda","Africa"
804,1971,"Female",1.82140151022232,NA,"Ukraine","Europe"
784,1971,"Female",62.889954880986,NA,"United Arab Emirates","Asia"
826,1971,"Female",NA,NA,"United Kingdom","Europe"
834,1971,"Female",78.5156171011604,NA,"Tanzania","Africa"
840,1971,"Female",NA,NA,"United States","Americas"
850,1971,"Female",NA,NA,"U.S. Virgin Islands","Americas"
858,1971,"Female",6.45249005254308,NA,"Uruguay","Americas"
860,1971,"Female",45.3460434985553,NA,"Uzbekistan","Asia"
548,1971,"Female",NA,NA,"Vanuatu","Oceania"
862,1971,"Female",26.0517007640692,NA,"Venezuela","Americas"
704,1971,"Female",26.7082009802493,NA,"Vietnam","Asia"
732,1971,"Female",NA,NA,"Western Sahara","Africa"
887,1971,"Female",97.4965451220027,NA,"Yemen","Asia"
894,1971,"Female",66.5723559821864,NA,"Zambia","Africa"
716,1971,"Female",49.6658850458173,NA,"Zimbabwe","Africa"
4,1972,"Female",97.1678828467355,NA,"Afghanistan","Asia"
8,1972,"Female",59.7819122193053,NA,"Albania","Europe"
12,1972,"Female",86.4436933139945,NA,"Algeria","Africa"
24,1972,"Female",NA,NA,"Angola","Africa"
28,1972,"Female",NA,NA,"Antigua & Barbuda","Americas"
32,1972,"Female",7.33791736387357,NA,"Argentina","Americas"
51,1972,"Female",NA,NA,"Armenia","Asia"
533,1972,"Female",NA,NA,"Aruba","Americas"
36,1972,"Female",NA,NA,"Australia","Oceania"
40,1972,"Female",NA,NA,"Austria","Europe"
31,1972,"Female",NA,NA,"Azerbaijan","Asia"
44,1972,"Female",8.52397994616874,NA,"Bahamas","Americas"
48,1972,"Female",57.4879860946665,NA,"Bahrain","Asia"
50,1972,"Female",87.3472222718103,NA,"Bangladesh","Asia"
52,1972,"Female",NA,NA,"Barbados","Americas"
112,1972,"Female",3.01516300271311,NA,"Belarus","Europe"
56,1972,"Female",NA,NA,"Belgium","Europe"
84,1972,"Female",27.3447504110601,NA,"Belize","Americas"
204,1972,"Female",93.5068474123027,NA,"Benin","Africa"
64,1972,"Female",NA,NA,"Bhutan","Asia"
68,1972,"Female",51.640969048661,NA,"Bolivia","Americas"
70,1972,"Female",NA,NA,"Bosnia & Herzegovina","Europe"
72,1972,"Female",50.2061082133502,NA,"Botswana","Africa"
76,1972,"Female",33.7150451571064,NA,"Brazil","Americas"
96,1972,"Female",54.8836687032214,NA,"Brunei","Asia"
100,1972,"Female",10.2948536694777,NA,"Bulgaria","Europe"
854,1972,"Female",97.4478683688866,NA,"Burkina Faso","Africa"
108,1972,"Female",89.0359978158144,NA,"Burundi","Africa"
116,1972,"Female",71.7651998253313,NA,"Cambodia","Asia"
120,1972,"Female",78.4436323974095,NA,"Cameroon","Africa"
124,1972,"Female",NA,NA,"Canada","Americas"
132,1972,"Female",72.7771744216451,NA,"Cape Verde","Africa"
140,1972,"Female",93.741613935378,NA,"Central African Republic","Africa"
148,1972,"Female",95.1541942667641,NA,"Chad","Africa"
152,1972,"Female",11.9959835667238,NA,"Chile","Americas"
156,1972,"Female",61.1062680171518,NA,"China","Asia"
170,1972,"Female",22.0525954255246,NA,"Colombia","Americas"
174,1972,"Female",65.496745233009,NA,"Comoros","Africa"
178,1972,"Female",76.9553599114466,NA,"Congo - Brazzaville","Africa"
178,1972,"Female",87.0834929725225,NA,"Congo - Brazzaville","Africa"
188,1972,"Female",11.5090507240884,NA,"Costa Rica","Americas"
384,1972,"Female",92.4293656521006,NA,"Côte d’Ivoire","Africa"
191,1972,"Female",13.4760264152459,NA,"Croatia","Europe"
192,1972,"Female",10.089680184503,NA,"Cuba","Americas"
531,1972,"Female",NA,NA,"Curaçao","Americas"
196,1972,"Female",23.2021625848776,NA,"Cyprus","Asia"
203,1972,"Female",NA,NA,"Czechia","Europe"
408,1972,"Female",NA,NA,"North Korea","Asia"
180,1972,"Female",NA,NA,"Congo - Kinshasa","Africa"
208,1972,"Female",NA,NA,"Denmark","Europe"
262,1972,"Female",83.066102445272,NA,"Djibouti","Africa"
214,1972,"Female",33.5863821112045,NA,"Dominican Republic","Americas"
218,1972,"Female",28.6755580093818,NA,"Ecuador","Americas"
818,1972,"Female",81.5604195223896,NA,"Egypt","Africa"
222,1972,"Female",45.7230495369865,NA,"El Salvador","Americas"
226,1972,"Female",69.3084637579501,NA,"Equatorial Guinea","Africa"
232,1972,"Female",79.9816254329424,NA,"Eritrea","Africa"
233,1972,"Female",NA,NA,"Estonia","Europe"
231,1972,"Female",92.9801381003326,NA,"Ethiopia","Africa"
242,1972,"Female",30.83623050167,NA,"Fiji","Oceania"
246,1972,"Female",NA,NA,"Finland","Europe"
